Well Name,Initial X,Initial Y,PORO,SOIL,Шаг,Дата,Дней,"Дебит нефти, ст.м3/сут","Дебит воды, ст.м3/сут","Забойное давление (И), Бара","WBP9, Бара"
P20,45,42,"[[0.10888888888888888, 0.11, 0.09111111111111111, 0.08333333333333334, 0.07555555555555556, 0.12666666666666668, 0.11666666666666667, 0.13555555555555554, 0.08777777777777779], [0.098, 0.10439999999999999, 0.08599999999999998, 0.076, 0.07120000000000001, 0.11680000000000001, 0.11040000000000001, 0.126, 0.08039999999999999], [0.09530612244897961, 0.10510204081632656, 0.08448979591836736, 0.07448979591836735, 0.07122448979591837, 0.11387755102040817, 0.1095918367346939, 0.12367346938775514, 0.07081632653061223]]","[[0.7924444444444444, 0.7854444444444444, 0.7785555555555557, 0.7721111111111111, 0.7654444444444445, 0.7564444444444445, 0.745888888888889, 0.734111111111111, 0.718], [0.7878000000000003, 0.7807999999999999, 0.7739199999999998, 0.7674, 0.7606, 0.74996, 0.7285200000000001, 0.68112, 0.62936], [0.7805510204081633, 0.7722653061224493, 0.7575306122448979, 0.7433265306122447, 0.7237346938775511, 0.6998775510204079, 0.6567755102040816, 0.6018775510204081, 0.5440816326530612]]",11,30.06.2009,180.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.63298588e+02
P20,45,42,"[[0.10888888888888888, 0.11, 0.09111111111111111, 0.08333333333333334, 0.07555555555555556, 0.12666666666666668, 0.11666666666666667, 0.13555555555555554, 0.08777777777777779], [0.098, 0.10439999999999999, 0.08599999999999998, 0.076, 0.07120000000000001, 0.11680000000000001, 0.11040000000000001, 0.126, 0.08039999999999999], [0.09530612244897961, 0.10510204081632656, 0.08448979591836736, 0.07448979591836735, 0.07122448979591837, 0.11387755102040817, 0.1095918367346939, 0.12367346938775514, 0.07081632653061223]]","[[0.7924444444444444, 0.7854444444444444, 0.7785555555555557, 0.7721111111111111, 0.7654444444444445, 0.7564444444444445, 0.745888888888889, 0.734111111111111, 0.718], [0.7878000000000003, 0.7807999999999999, 0.7739199999999998, 0.7674, 0.7606, 0.74996, 0.7285200000000001, 0.68112, 0.62936], [0.7805510204081633, 0.7722653061224493, 0.7575306122448979, 0.7433265306122447, 0.7237346938775511, 0.6998775510204079, 0.6567755102040816, 0.6018775510204081, 0.5440816326530612]]",12,29.07.2009,209.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.63189478e+02
P20,45,42,"[[0.10888888888888888, 0.11, 0.09111111111111111, 0.08333333333333334, 0.07555555555555556, 0.12666666666666668, 0.11666666666666667, 0.13555555555555554, 0.08777777777777779], [0.098, 0.10439999999999999, 0.08599999999999998, 0.076, 0.07120000000000001, 0.11680000000000001, 0.11040000000000001, 0.126, 0.08039999999999999], [0.09530612244897961, 0.10510204081632656, 0.08448979591836736, 0.07448979591836735, 0.07122448979591837, 0.11387755102040817, 0.1095918367346939, 0.12367346938775514, 0.07081632653061223]]","[[0.7924444444444444, 0.7854444444444444, 0.7785555555555557, 0.7721111111111111, 0.7654444444444445, 0.7564444444444445, 0.745888888888889, 0.734111111111111, 0.718], [0.7878000000000003, 0.7807999999999999, 0.7739199999999998, 0.7674, 0.7606, 0.74996, 0.7285200000000001, 0.68112, 0.62936], [0.7805510204081633, 0.7722653061224493, 0.7575306122448979, 0.7433265306122447, 0.7237346938775511, 0.6998775510204079, 0.6567755102040816, 0.6018775510204081, 0.5440816326530612]]",13,29.08.2009,240.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.63000047e+02
P20,45,42,"[[0.10888888888888888, 0.11, 0.09111111111111111, 0.08333333333333334, 0.07555555555555556, 0.12666666666666668, 0.11666666666666667, 0.13555555555555554, 0.08777777777777779], [0.098, 0.10439999999999999, 0.08599999999999998, 0.076, 0.07120000000000001, 0.11680000000000001, 0.11040000000000001, 0.126, 0.08039999999999999], [0.09530612244897961, 0.10510204081632656, 0.08448979591836736, 0.07448979591836735, 0.07122448979591837, 0.11387755102040817, 0.1095918367346939, 0.12367346938775514, 0.07081632653061223]]","[[0.7924444444444444, 0.7854444444444444, 0.7785555555555557, 0.7721111111111111, 0.7654444444444445, 0.7564444444444445, 0.745888888888889, 0.734111111111111, 0.718], [0.7878000000000003, 0.7807999999999999, 0.7739199999999998, 0.7674, 0.7606, 0.74996, 0.7285200000000001, 0.68112, 0.62936], [0.7805510204081633, 0.7722653061224493, 0.7575306122448979, 0.7433265306122447, 0.7237346938775511, 0.6998775510204079, 0.6567755102040816, 0.6018775510204081, 0.5440816326530612]]",14,28.09.2009,270.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.62665723e+02
P20,45,42,"[[0.10888888888888888, 0.11, 0.09111111111111111, 0.08333333333333334, 0.07555555555555556, 0.12666666666666668, 0.11666666666666667, 0.13555555555555554, 0.08777777777777779], [0.098, 0.10439999999999999, 0.08599999999999998, 0.076, 0.07120000000000001, 0.11680000000000001, 0.11040000000000001, 0.126, 0.08039999999999999], [0.09530612244897961, 0.10510204081632656, 0.08448979591836736, 0.07448979591836735, 0.07122448979591837, 0.11387755102040817, 0.1095918367346939, 0.12367346938775514, 0.07081632653061223]]","[[0.7924444444444444, 0.7854444444444444, 0.7785555555555557, 0.7721111111111111, 0.7654444444444445, 0.7564444444444445, 0.745888888888889, 0.734111111111111, 0.718], [0.7878000000000003, 0.7807999999999999, 0.7739199999999998, 0.7674, 0.7606, 0.74996, 0.7285200000000001, 0.68112, 0.62936], [0.7805510204081633, 0.7722653061224493, 0.7575306122448979, 0.7433265306122447, 0.7237346938775511, 0.6998775510204079, 0.6567755102040816, 0.6018775510204081, 0.5440816326530612]]",15,27.10.2009,299.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.62193308e+02
P20,45,42,"[[0.10888888888888888, 0.11, 0.09111111111111111, 0.08333333333333334, 0.07555555555555556, 0.12666666666666668, 0.11666666666666667, 0.13555555555555554, 0.08777777777777779], [0.098, 0.10439999999999999, 0.08599999999999998, 0.076, 0.07120000000000001, 0.11680000000000001, 0.11040000000000001, 0.126, 0.08039999999999999], [0.09530612244897961, 0.10510204081632656, 0.08448979591836736, 0.07448979591836735, 0.07122448979591837, 0.11387755102040817, 0.1095918367346939, 0.12367346938775514, 0.07081632653061223]]","[[0.7924444444444444, 0.7854444444444444, 0.7785555555555557, 0.7721111111111111, 0.7654444444444445, 0.7564444444444445, 0.745888888888889, 0.734111111111111, 0.718], [0.7878000000000003, 0.7807999999999999, 0.7739199999999998, 0.7674, 0.7606, 0.74996, 0.7285200000000001, 0.68112, 0.62936], [0.7805510204081633, 0.7722653061224493, 0.7575306122448979, 0.7433265306122447, 0.7237346938775511, 0.6998775510204079, 0.6567755102040816, 0.6018775510204081, 0.5440816326530612]]",16,27.11.2009,330.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.61246148e+02
P20,45,42,"[[0.10888888888888888, 0.11, 0.09111111111111111, 0.08333333333333334, 0.07555555555555556, 0.12666666666666668, 0.11666666666666667, 0.13555555555555554, 0.08777777777777779], [0.098, 0.10439999999999999, 0.08599999999999998, 0.076, 0.07120000000000001, 0.11680000000000001, 0.11040000000000001, 0.126, 0.08039999999999999], [0.09530612244897961, 0.10510204081632656, 0.08448979591836736, 0.07448979591836735, 0.07122448979591837, 0.11387755102040817, 0.1095918367346939, 0.12367346938775514, 0.07081632653061223]]","[[0.7924444444444444, 0.7854444444444444, 0.7785555555555557, 0.7721111111111111, 0.7654444444444445, 0.7564444444444445, 0.745888888888889, 0.734111111111111, 0.718], [0.7878000000000003, 0.7807999999999999, 0.7739199999999998, 0.7674, 0.7606, 0.74996, 0.7285200000000001, 0.68112, 0.62936], [0.7805510204081633, 0.7722653061224493, 0.7575306122448979, 0.7433265306122447, 0.7237346938775511, 0.6998775510204079, 0.6567755102040816, 0.6018775510204081, 0.5440816326530612]]",17,26.12.2009,359.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.59202027e+02
P20,45,42,"[[0.10888888888888888, 0.11, 0.09111111111111111, 0.08333333333333334, 0.07555555555555556, 0.12666666666666668, 0.11666666666666667, 0.13555555555555554, 0.08777777777777779], [0.098, 0.10439999999999999, 0.08599999999999998, 0.076, 0.07120000000000001, 0.11680000000000001, 0.11040000000000001, 0.126, 0.08039999999999999], [0.09530612244897961, 0.10510204081632656, 0.08448979591836736, 0.07448979591836735, 0.07122448979591837, 0.11387755102040817, 0.1095918367346939, 0.12367346938775514, 0.07081632653061223]]","[[0.7924444444444444, 0.7854444444444444, 0.7785555555555557, 0.7721111111111111, 0.7654444444444445, 0.7564444444444445, 0.745888888888889, 0.734111111111111, 0.718], [0.7878000000000003, 0.7807999999999999, 0.7739199999999998, 0.7674, 0.7606, 0.74996, 0.7285200000000001, 0.68112, 0.62936], [0.7805510204081633, 0.7722653061224493, 0.7575306122448979, 0.7433265306122447, 0.7237346938775511, 0.6998775510204079, 0.6567755102040816, 0.6018775510204081, 0.5440816326530612]]",18,26.01.2010,390.0000,+3.22166116e+02,+8.86904210e-01,+1.46691535e+02,+1.44421067e+02
P20,45,42,"[[0.10888888888888888, 0.11, 0.09111111111111111, 0.08333333333333334, 0.07555555555555556, 0.12666666666666668, 0.11666666666666667, 0.13555555555555554, 0.08777777777777779], [0.098, 0.10439999999999999, 0.08599999999999998, 0.076, 0.07120000000000001, 0.11680000000000001, 0.11040000000000001, 0.126, 0.08039999999999999], [0.09530612244897961, 0.10510204081632656, 0.08448979591836736, 0.07448979591836735, 0.07122448979591837, 0.11387755102040817, 0.1095918367346939, 0.12367346938775514, 0.07081632653061223]]","[[0.7924444444444444, 0.7854444444444444, 0.7785555555555557, 0.7721111111111111, 0.7654444444444445, 0.7564444444444445, 0.745888888888889, 0.734111111111111, 0.718], [0.7878000000000003, 0.7807999999999999, 0.7739199999999998, 0.7674, 0.7606, 0.74996, 0.7285200000000001, 0.68112, 0.62936], [0.7805510204081633, 0.7722653061224493, 0.7575306122448979, 0.7433265306122447, 0.7237346938775511, 0.6998775510204079, 0.6567755102040816, 0.6018775510204081, 0.5440816326530612]]",19,25.02.2010,420.0000,+3.14211966e+02,+9.75324360e-01,+1.44967845e+02,+1.41078224e+02
P20,45,42,"[[0.10888888888888888, 0.11, 0.09111111111111111, 0.08333333333333334, 0.07555555555555556, 0.12666666666666668, 0.11666666666666667, 0.13555555555555554, 0.08777777777777779], [0.098, 0.10439999999999999, 0.08599999999999998, 0.076, 0.07120000000000001, 0.11680000000000001, 0.11040000000000001, 0.126, 0.08039999999999999], [0.09530612244897961, 0.10510204081632656, 0.08448979591836736, 0.07448979591836735, 0.07122448979591837, 0.11387755102040817, 0.1095918367346939, 0.12367346938775514, 0.07081632653061223]]","[[0.7924444444444444, 0.7854444444444444, 0.7785555555555557, 0.7721111111111111, 0.7654444444444445, 0.7564444444444445, 0.745888888888889, 0.734111111111111, 0.718], [0.7878000000000003, 0.7807999999999999, 0.7739199999999998, 0.7674, 0.7606, 0.74996, 0.7285200000000001, 0.68112, 0.62936], [0.7805510204081633, 0.7722653061224493, 0.7575306122448979, 0.7433265306122447, 0.7237346938775511, 0.6998775510204079, 0.6567755102040816, 0.6018775510204081, 0.5440816326530612]]",20,26.03.2010,449.0000,+3.05051466e+02,+1.13960421e+00,+1.42316120e+02,+1.39222275e+02
P20,45,42,"[[0.10888888888888888, 0.11, 0.09111111111111111, 0.08333333333333334, 0.07555555555555556, 0.12666666666666668, 0.11666666666666667, 0.13555555555555554, 0.08777777777777779], [0.098, 0.10439999999999999, 0.08599999999999998, 0.076, 0.07120000000000001, 0.11680000000000001, 0.11040000000000001, 0.126, 0.08039999999999999], [0.09530612244897961, 0.10510204081632656, 0.08448979591836736, 0.07448979591836735, 0.07122448979591837, 0.11387755102040817, 0.1095918367346939, 0.12367346938775514, 0.07081632653061223]]","[[0.7924444444444444, 0.7854444444444444, 0.7785555555555557, 0.7721111111111111, 0.7654444444444445, 0.7564444444444445, 0.745888888888889, 0.734111111111111, 0.718], [0.7878000000000003, 0.7807999999999999, 0.7739199999999998, 0.7674, 0.7606, 0.74996, 0.7285200000000001, 0.68112, 0.62936], [0.7805510204081633, 0.7722653061224493, 0.7575306122448979, 0.7433265306122447, 0.7237346938775511, 0.6998775510204079, 0.6567755102040816, 0.6018775510204081, 0.5440816326530612]]",21,26.04.2010,480.0000,+3.09882318e+02,+1.47307210e+00,+1.41867271e+02,+1.37099472e+02
P20,45,42,"[[0.10888888888888888, 0.11, 0.09111111111111111, 0.08333333333333334, 0.07555555555555556, 0.12666666666666668, 0.11666666666666667, 0.13555555555555554, 0.08777777777777779], [0.098, 0.10439999999999999, 0.08599999999999998, 0.076, 0.07120000000000001, 0.11680000000000001, 0.11040000000000001, 0.126, 0.08039999999999999], [0.09530612244897961, 0.10510204081632656, 0.08448979591836736, 0.07448979591836735, 0.07122448979591837, 0.11387755102040817, 0.1095918367346939, 0.12367346938775514, 0.07081632653061223]]","[[0.7924444444444444, 0.7854444444444444, 0.7785555555555557, 0.7721111111111111, 0.7654444444444445, 0.7564444444444445, 0.745888888888889, 0.734111111111111, 0.718], [0.7878000000000003, 0.7807999999999999, 0.7739199999999998, 0.7674, 0.7606, 0.74996, 0.7285200000000001, 0.68112, 0.62936], [0.7805510204081633, 0.7722653061224493, 0.7575306122448979, 0.7433265306122447, 0.7237346938775511, 0.6998775510204079, 0.6567755102040816, 0.6018775510204081, 0.5440816326530612]]",22,25.05.2010,509.0000,+3.12658955e+02,+2.60942532e+00,+1.40306987e+02,+1.35117175e+02
P20,45,42,"[[0.10888888888888888, 0.11, 0.09111111111111111, 0.08333333333333334, 0.07555555555555556, 0.12666666666666668, 0.11666666666666667, 0.13555555555555554, 0.08777777777777779], [0.098, 0.10439999999999999, 0.08599999999999998, 0.076, 0.07120000000000001, 0.11680000000000001, 0.11040000000000001, 0.126, 0.08039999999999999], [0.09530612244897961, 0.10510204081632656, 0.08448979591836736, 0.07448979591836735, 0.07122448979591837, 0.11387755102040817, 0.1095918367346939, 0.12367346938775514, 0.07081632653061223]]","[[0.7924444444444444, 0.7854444444444444, 0.7785555555555557, 0.7721111111111111, 0.7654444444444445, 0.7564444444444445, 0.745888888888889, 0.734111111111111, 0.718], [0.7878000000000003, 0.7807999999999999, 0.7739199999999998, 0.7674, 0.7606, 0.74996, 0.7285200000000001, 0.68112, 0.62936], [0.7805510204081633, 0.7722653061224493, 0.7575306122448979, 0.7433265306122447, 0.7237346938775511, 0.6998775510204079, 0.6567755102040816, 0.6018775510204081, 0.5440816326530612]]",23,24.06.2010,539.0000,+3.00214970e+02,+4.11421005e+00,+1.38298543e+02,+1.33640543e+02
P20,45,42,"[[0.10888888888888888, 0.11, 0.09111111111111111, 0.08333333333333334, 0.07555555555555556, 0.12666666666666668, 0.11666666666666667, 0.13555555555555554, 0.08777777777777779], [0.098, 0.10439999999999999, 0.08599999999999998, 0.076, 0.07120000000000001, 0.11680000000000001, 0.11040000000000001, 0.126, 0.08039999999999999], [0.09530612244897961, 0.10510204081632656, 0.08448979591836736, 0.07448979591836735, 0.07122448979591837, 0.11387755102040817, 0.1095918367346939, 0.12367346938775514, 0.07081632653061223]]","[[0.7924444444444444, 0.7854444444444444, 0.7785555555555557, 0.7721111111111111, 0.7654444444444445, 0.7564444444444445, 0.745888888888889, 0.734111111111111, 0.718], [0.7878000000000003, 0.7807999999999999, 0.7739199999999998, 0.7674, 0.7606, 0.74996, 0.7285200000000001, 0.68112, 0.62936], [0.7805510204081633, 0.7722653061224493, 0.7575306122448979, 0.7433265306122447, 0.7237346938775511, 0.6998775510204079, 0.6567755102040816, 0.6018775510204081, 0.5440816326530612]]",24,25.07.2010,570.0000,+3.17532599e+02,+6.56028082e+00,+1.36192884e+02,+1.31143762e+02
P20,45,42,"[[0.10888888888888888, 0.11, 0.09111111111111111, 0.08333333333333334, 0.07555555555555556, 0.12666666666666668, 0.11666666666666667, 0.13555555555555554, 0.08777777777777779], [0.098, 0.10439999999999999, 0.08599999999999998, 0.076, 0.07120000000000001, 0.11680000000000001, 0.11040000000000001, 0.126, 0.08039999999999999], [0.09530612244897961, 0.10510204081632656, 0.08448979591836736, 0.07448979591836735, 0.07122448979591837, 0.11387755102040817, 0.1095918367346939, 0.12367346938775514, 0.07081632653061223]]","[[0.7924444444444444, 0.7854444444444444, 0.7785555555555557, 0.7721111111111111, 0.7654444444444445, 0.7564444444444445, 0.745888888888889, 0.734111111111111, 0.718], [0.7878000000000003, 0.7807999999999999, 0.7739199999999998, 0.7674, 0.7606, 0.74996, 0.7285200000000001, 0.68112, 0.62936], [0.7805510204081633, 0.7722653061224493, 0.7575306122448979, 0.7433265306122447, 0.7237346938775511, 0.6998775510204079, 0.6567755102040816, 0.6018775510204081, 0.5440816326530612]]",25,30.07.2010,575.0000,+3.01955864e+02,+6.62656554e+00,+1.34044477e+02,+1.31104857e+02
P20,45,42,"[[0.10888888888888888, 0.11, 0.09111111111111111, 0.08333333333333334, 0.07555555555555556, 0.12666666666666668, 0.11666666666666667, 0.13555555555555554, 0.08777777777777779], [0.098, 0.10439999999999999, 0.08599999999999998, 0.076, 0.07120000000000001, 0.11680000000000001, 0.11040000000000001, 0.126, 0.08039999999999999], [0.09530612244897961, 0.10510204081632656, 0.08448979591836736, 0.07448979591836735, 0.07122448979591837, 0.11387755102040817, 0.1095918367346939, 0.12367346938775514, 0.07081632653061223]]","[[0.7924444444444444, 0.7854444444444444, 0.7785555555555557, 0.7721111111111111, 0.7654444444444445, 0.7564444444444445, 0.745888888888889, 0.734111111111111, 0.718], [0.7878000000000003, 0.7807999999999999, 0.7739199999999998, 0.7674, 0.7606, 0.74996, 0.7285200000000001, 0.68112, 0.62936], [0.7805510204081633, 0.7722653061224493, 0.7575306122448979, 0.7433265306122447, 0.7237346938775511, 0.6998775510204079, 0.6567755102040816, 0.6018775510204081, 0.5440816326530612]]",26,09.08.2010,585.0000,+2.98970417e+02,+7.29538346e+00,+1.33462559e+02,+1.30679832e+02
P20,45,42,"[[0.10888888888888888, 0.11, 0.09111111111111111, 0.08333333333333334, 0.07555555555555556, 0.12666666666666668, 0.11666666666666667, 0.13555555555555554, 0.08777777777777779], [0.098, 0.10439999999999999, 0.08599999999999998, 0.076, 0.07120000000000001, 0.11680000000000001, 0.11040000000000001, 0.126, 0.08039999999999999], [0.09530612244897961, 0.10510204081632656, 0.08448979591836736, 0.07448979591836735, 0.07122448979591837, 0.11387755102040817, 0.1095918367346939, 0.12367346938775514, 0.07081632653061223]]","[[0.7924444444444444, 0.7854444444444444, 0.7785555555555557, 0.7721111111111111, 0.7654444444444445, 0.7564444444444445, 0.745888888888889, 0.734111111111111, 0.718], [0.7878000000000003, 0.7807999999999999, 0.7739199999999998, 0.7674, 0.7606, 0.74996, 0.7285200000000001, 0.68112, 0.62936], [0.7805510204081633, 0.7722653061224493, 0.7575306122448979, 0.7433265306122447, 0.7237346938775511, 0.6998775510204079, 0.6567755102040816, 0.6018775510204081, 0.5440816326530612]]",27,23.08.2010,599.0000,+3.00926216e+02,+8.43531379e+00,+1.32282176e+02,+1.29785689e+02
