Well Name,Initial X,Initial Y,SOIL,Шаг,Дата,Дней,"Дебит нефти, ст.м3/сут","Дебит воды, ст.м3/сут","Забойное давление (И), Бара","WBP9, Бара"
P17,65,37,"[[0.7841111111111111, 0.761, 0.7776666666666667, 0.7382222222222222, 0.6787777777777778, 0.5787777777777777, 0.601, 0.5203333333333333, 0.7191111111111111], [0.7801600000000001, 0.7592, 0.7667999999999999, 0.7292399999999999, 0.6777599999999999, 0.597, 0.6098, 0.54052, 0.6898000000000001], [0.7728571428571427, 0.7361632653061225, 0.7547755102040815, 0.716448979591837, 0.6686122448979593, 0.6077755102040816, 0.6125918367346941, 0.558734693877551, 0.6693673469387755]]",96,20.05.2016,2696.0000,+5.36657233e+01,+2.66501447e+02,+1.09195072e+02,+1.22810305e+02
P17,65,37,"[[0.7841111111111111, 0.761, 0.7776666666666667, 0.7382222222222222, 0.6787777777777778, 0.5787777777777777, 0.601, 0.5203333333333333, 0.7191111111111111], [0.7801600000000001, 0.7592, 0.7667999999999999, 0.7292399999999999, 0.6777599999999999, 0.597, 0.6098, 0.54052, 0.6898000000000001], [0.7728571428571427, 0.7361632653061225, 0.7547755102040815, 0.716448979591837, 0.6686122448979593, 0.6077755102040816, 0.6125918367346941, 0.558734693877551, 0.6693673469387755]]",97,19.06.2016,2726.0000,+5.47371531e+01,+2.78178637e+02,+1.09954185e+02,+1.23023420e+02
P17,65,37,"[[0.7841111111111111, 0.761, 0.7776666666666667, 0.7382222222222222, 0.6787777777777778, 0.5787777777777777, 0.601, 0.5203333333333333, 0.7191111111111111], [0.7801600000000001, 0.7592, 0.7667999999999999, 0.7292399999999999, 0.6777599999999999, 0.597, 0.6098, 0.54052, 0.6898000000000001], [0.7728571428571427, 0.7361632653061225, 0.7547755102040815, 0.716448979591837, 0.6686122448979593, 0.6077755102040816, 0.6125918367346941, 0.558734693877551, 0.6693673469387755]]",98,20.07.2016,2757.0000,+5.20983962e+01,+2.72582784e+02,+1.11337274e+02,+1.23851091e+02
P17,65,37,"[[0.7841111111111111, 0.761, 0.7776666666666667, 0.7382222222222222, 0.6787777777777778, 0.5787777777777777, 0.601, 0.5203333333333333, 0.7191111111111111], [0.7801600000000001, 0.7592, 0.7667999999999999, 0.7292399999999999, 0.6777599999999999, 0.597, 0.6098, 0.54052, 0.6898000000000001], [0.7728571428571427, 0.7361632653061225, 0.7547755102040815, 0.716448979591837, 0.6686122448979593, 0.6077755102040816, 0.6125918367346941, 0.558734693877551, 0.6693673469387755]]",99,19.08.2016,2787.0000,+5.33229689e+01,+2.85135561e+02,+1.10123107e+02,+1.24031568e+02
P17,65,37,"[[0.7841111111111111, 0.761, 0.7776666666666667, 0.7382222222222222, 0.6787777777777778, 0.5787777777777777, 0.601, 0.5203333333333333, 0.7191111111111111], [0.7801600000000001, 0.7592, 0.7667999999999999, 0.7292399999999999, 0.6777599999999999, 0.597, 0.6098, 0.54052, 0.6898000000000001], [0.7728571428571427, 0.7361632653061225, 0.7547755102040815, 0.716448979591837, 0.6686122448979593, 0.6077755102040816, 0.6125918367346941, 0.558734693877551, 0.6693673469387755]]",100,18.09.2016,2817.0000,+4.68480131e+01,+2.59659467e+02,+1.10995983e+02,+1.25558883e+02
P17,65,37,"[[0.7841111111111111, 0.761, 0.7776666666666667, 0.7382222222222222, 0.6787777777777778, 0.5787777777777777, 0.601, 0.5203333333333333, 0.7191111111111111], [0.7801600000000001, 0.7592, 0.7667999999999999, 0.7292399999999999, 0.6777599999999999, 0.597, 0.6098, 0.54052, 0.6898000000000001], [0.7728571428571427, 0.7361632653061225, 0.7547755102040815, 0.716448979591837, 0.6686122448979593, 0.6077755102040816, 0.6125918367346941, 0.558734693877551, 0.6693673469387755]]",101,19.10.2016,2848.0000,+4.73276687e+01,+2.69731051e+02,+1.11175247e+02,+1.25947892e+02
P17,65,37,"[[0.7841111111111111, 0.761, 0.7776666666666667, 0.7382222222222222, 0.6787777777777778, 0.5787777777777777, 0.601, 0.5203333333333333, 0.7191111111111111], [0.7801600000000001, 0.7592, 0.7667999999999999, 0.7292399999999999, 0.6777599999999999, 0.597, 0.6098, 0.54052, 0.6898000000000001], [0.7728571428571427, 0.7361632653061225, 0.7547755102040815, 0.716448979591837, 0.6686122448979593, 0.6077755102040816, 0.6125918367346941, 0.558734693877551, 0.6693673469387755]]",102,18.11.2016,2878.0000,+4.45849479e+01,+2.62005212e+02,+1.11415874e+02,+1.26899520e+02
P17,65,37,"[[0.7841111111111111, 0.761, 0.7776666666666667, 0.7382222222222222, 0.6787777777777778, 0.5787777777777777, 0.601, 0.5203333333333333, 0.7191111111111111], [0.7801600000000001, 0.7592, 0.7667999999999999, 0.7292399999999999, 0.6777599999999999, 0.597, 0.6098, 0.54052, 0.6898000000000001], [0.7728571428571427, 0.7361632653061225, 0.7547755102040815, 0.716448979591837, 0.6686122448979593, 0.6077755102040816, 0.6125918367346941, 0.558734693877551, 0.6693673469387755]]",103,19.12.2016,2909.0000,+4.38167903e+01,+2.64868990e+02,+1.11269705e+02,+1.27462239e+02
P17,65,37,"[[0.7841111111111111, 0.761, 0.7776666666666667, 0.7382222222222222, 0.6787777777777778, 0.5787777777777777, 0.601, 0.5203333333333333, 0.7191111111111111], [0.7801600000000001, 0.7592, 0.7667999999999999, 0.7292399999999999, 0.6777599999999999, 0.597, 0.6098, 0.54052, 0.6898000000000001], [0.7728571428571427, 0.7361632653061225, 0.7547755102040815, 0.716448979591837, 0.6686122448979593, 0.6077755102040816, 0.6125918367346941, 0.558734693877551, 0.6693673469387755]]",104,18.01.2017,2939.0000,+4.44429734e+01,+2.74774967e+02,+1.11951597e+02,+1.27751461e+02
P17,65,37,"[[0.7841111111111111, 0.761, 0.7776666666666667, 0.7382222222222222, 0.6787777777777778, 0.5787777777777777, 0.601, 0.5203333333333333, 0.7191111111111111], [0.7801600000000001, 0.7592, 0.7667999999999999, 0.7292399999999999, 0.6777599999999999, 0.597, 0.6098, 0.54052, 0.6898000000000001], [0.7728571428571427, 0.7361632653061225, 0.7547755102040815, 0.716448979591837, 0.6686122448979593, 0.6077755102040816, 0.6125918367346941, 0.558734693877551, 0.6693673469387755]]",105,18.02.2017,2970.0000,+4.24959705e+01,+2.69819780e+02,+1.12925827e+02,+1.28455623e+02
P17,65,37,"[[0.7841111111111111, 0.761, 0.7776666666666667, 0.7382222222222222, 0.6787777777777778, 0.5787777777777777, 0.601, 0.5203333333333333, 0.7191111111111111], [0.7801600000000001, 0.7592, 0.7667999999999999, 0.7292399999999999, 0.6777599999999999, 0.597, 0.6098, 0.54052, 0.6898000000000001], [0.7728571428571427, 0.7361632653061225, 0.7547755102040815, 0.716448979591837, 0.6686122448979593, 0.6077755102040816, 0.6125918367346941, 0.558734693877551, 0.6693673469387755]]",106,20.03.2017,3000.0000,+4.21340519e+01,+2.73846648e+02,+1.11584106e+02,+1.28918908e+02
P17,65,37,"[[0.7841111111111111, 0.761, 0.7776666666666667, 0.7382222222222222, 0.6787777777777778, 0.5787777777777777, 0.601, 0.5203333333333333, 0.7191111111111111], [0.7801600000000001, 0.7592, 0.7667999999999999, 0.7292399999999999, 0.6777599999999999, 0.597, 0.6098, 0.54052, 0.6898000000000001], [0.7728571428571427, 0.7361632653061225, 0.7547755102040815, 0.716448979591837, 0.6686122448979593, 0.6077755102040816, 0.6125918367346941, 0.558734693877551, 0.6693673469387755]]",107,20.04.2017,3031.0000,+4.23821073e+01,+2.81392773e+02,+1.12410788e+02,+1.29256400e+02
P17,65,37,"[[0.7841111111111111, 0.761, 0.7776666666666667, 0.7382222222222222, 0.6787777777777778, 0.5787777777777777, 0.601, 0.5203333333333333, 0.7191111111111111], [0.7801600000000001, 0.7592, 0.7667999999999999, 0.7292399999999999, 0.6777599999999999, 0.597, 0.6098, 0.54052, 0.6898000000000001], [0.7728571428571427, 0.7361632653061225, 0.7547755102040815, 0.716448979591837, 0.6686122448979593, 0.6077755102040816, 0.6125918367346941, 0.558734693877551, 0.6693673469387755]]",108,20.05.2017,3061.0000,+4.08228160e+01,+2.77164464e+02,+1.12462499e+02,+1.29928416e+02
P17,65,37,"[[0.7841111111111111, 0.761, 0.7776666666666667, 0.7382222222222222, 0.6787777777777778, 0.5787777777777777, 0.601, 0.5203333333333333, 0.7191111111111111], [0.7801600000000001, 0.7592, 0.7667999999999999, 0.7292399999999999, 0.6777599999999999, 0.597, 0.6098, 0.54052, 0.6898000000000001], [0.7728571428571427, 0.7361632653061225, 0.7547755102040815, 0.716448979591837, 0.6686122448979593, 0.6077755102040816, 0.6125918367346941, 0.558734693877551, 0.6693673469387755]]",109,19.06.2017,3091.0000,+4.06705616e+01,+2.81554068e+02,+1.12525241e+02,+1.30346272e+02
P17,65,37,"[[0.7841111111111111, 0.761, 0.7776666666666667, 0.7382222222222222, 0.6787777777777778, 0.5787777777777777, 0.601, 0.5203333333333333, 0.7191111111111111], [0.7801600000000001, 0.7592, 0.7667999999999999, 0.7292399999999999, 0.6777599999999999, 0.597, 0.6098, 0.54052, 0.6898000000000001], [0.7728571428571427, 0.7361632653061225, 0.7547755102040815, 0.716448979591837, 0.6686122448979593, 0.6077755102040816, 0.6125918367346941, 0.558734693877551, 0.6693673469387755]]",110,20.07.2017,3122.0000,+4.00289817e+01,+2.82974748e+02,+1.13083027e+02,+1.31013634e+02
P17,65,37,"[[0.7841111111111111, 0.761, 0.7776666666666667, 0.7382222222222222, 0.6787777777777778, 0.5787777777777777, 0.601, 0.5203333333333333, 0.7191111111111111], [0.7801600000000001, 0.7592, 0.7667999999999999, 0.7292399999999999, 0.6777599999999999, 0.597, 0.6098, 0.54052, 0.6898000000000001], [0.7728571428571427, 0.7361632653061225, 0.7547755102040815, 0.716448979591837, 0.6686122448979593, 0.6077755102040816, 0.6125918367346941, 0.558734693877551, 0.6693673469387755]]",111,19.08.2017,3152.0000,+3.83512683e+01,+2.77333692e+02,+1.13009943e+02,+1.31947773e+02
P17,65,37,"[[0.7841111111111111, 0.761, 0.7776666666666667, 0.7382222222222222, 0.6787777777777778, 0.5787777777777777, 0.601, 0.5203333333333333, 0.7191111111111111], [0.7801600000000001, 0.7592, 0.7667999999999999, 0.7292399999999999, 0.6777599999999999, 0.597, 0.6098, 0.54052, 0.6898000000000001], [0.7728571428571427, 0.7361632653061225, 0.7547755102040815, 0.716448979591837, 0.6686122448979593, 0.6077755102040816, 0.6125918367346941, 0.558734693877551, 0.6693673469387755]]",112,19.09.2017,3183.0000,+3.78095193e+01,+2.79463851e+02,+1.13060964e+02,+1.32701129e+02
P17,65,37,"[[0.7841111111111111, 0.761, 0.7776666666666667, 0.7382222222222222, 0.6787777777777778, 0.5787777777777777, 0.601, 0.5203333333333333, 0.7191111111111111], [0.7801600000000001, 0.7592, 0.7667999999999999, 0.7292399999999999, 0.6777599999999999, 0.597, 0.6098, 0.54052, 0.6898000000000001], [0.7728571428571427, 0.7361632653061225, 0.7547755102040815, 0.716448979591837, 0.6686122448979593, 0.6077755102040816, 0.6125918367346941, 0.558734693877551, 0.6693673469387755]]",113,19.10.2017,3213.0000,+3.76129750e+01,+2.83519325e+02,+1.13595997e+02,+1.33326349e+02
P17,65,37,"[[0.7841111111111111, 0.761, 0.7776666666666667, 0.7382222222222222, 0.6787777777777778, 0.5787777777777777, 0.601, 0.5203333333333333, 0.7191111111111111], [0.7801600000000001, 0.7592, 0.7667999999999999, 0.7292399999999999, 0.6777599999999999, 0.597, 0.6098, 0.54052, 0.6898000000000001], [0.7728571428571427, 0.7361632653061225, 0.7547755102040815, 0.716448979591837, 0.6686122448979593, 0.6077755102040816, 0.6125918367346941, 0.558734693877551, 0.6693673469387755]]",114,19.11.2017,3244.0000,+3.60258898e+01,+2.77654080e+02,+1.13531187e+02,+1.34280100e+02
P17,65,37,"[[0.7841111111111111, 0.761, 0.7776666666666667, 0.7382222222222222, 0.6787777777777778, 0.5787777777777777, 0.601, 0.5203333333333333, 0.7191111111111111], [0.7801600000000001, 0.7592, 0.7667999999999999, 0.7292399999999999, 0.6777599999999999, 0.597, 0.6098, 0.54052, 0.6898000000000001], [0.7728571428571427, 0.7361632653061225, 0.7547755102040815, 0.716448979591837, 0.6686122448979593, 0.6077755102040816, 0.6125918367346941, 0.558734693877551, 0.6693673469387755]]",115,19.12.2017,3274.0000,+3.65067646e+01,+2.86434955e+02,+1.13131980e+02,+1.34741743e+02
P17,65,37,"[[0.7841111111111111, 0.761, 0.7776666666666667, 0.7382222222222222, 0.6787777777777778, 0.5787777777777777, 0.601, 0.5203333333333333, 0.7191111111111111], [0.7801600000000001, 0.7592, 0.7667999999999999, 0.7292399999999999, 0.6777599999999999, 0.597, 0.6098, 0.54052, 0.6898000000000001], [0.7728571428571427, 0.7361632653061225, 0.7547755102040815, 0.716448979591837, 0.6686122448979593, 0.6077755102040816, 0.6125918367346941, 0.558734693877551, 0.6693673469387755]]",116,19.01.2018,3305.0000,+3.53874031e+01,+2.83296297e+02,+1.14019336e+02,+1.35555261e+02
P17,65,37,"[[0.7841111111111111, 0.761, 0.7776666666666667, 0.7382222222222222, 0.6787777777777778, 0.5787777777777777, 0.601, 0.5203333333333333, 0.7191111111111111], [0.7801600000000001, 0.7592, 0.7667999999999999, 0.7292399999999999, 0.6777599999999999, 0.597, 0.6098, 0.54052, 0.6898000000000001], [0.7728571428571427, 0.7361632653061225, 0.7547755102040815, 0.716448979591837, 0.6686122448979593, 0.6077755102040816, 0.6125918367346941, 0.558734693877551, 0.6693673469387755]]",117,18.02.2018,3335.0000,+3.58772123e+01,+2.92006228e+02,+1.15576172e+02,+1.35969610e+02
P17,65,37,"[[0.7841111111111111, 0.761, 0.7776666666666667, 0.7382222222222222, 0.6787777777777778, 0.5787777777777777, 0.601, 0.5203333333333333, 0.7191111111111111], [0.7801600000000001, 0.7592, 0.7667999999999999, 0.7292399999999999, 0.6777599999999999, 0.597, 0.6098, 0.54052, 0.6898000000000001], [0.7728571428571427, 0.7361632653061225, 0.7547755102040815, 0.716448979591837, 0.6686122448979593, 0.6077755102040816, 0.6125918367346941, 0.558734693877551, 0.6693673469387755]]",118,20.03.2018,3365.0000,+3.49066138e+01,+2.89318236e+02,+1.15571346e+02,+1.36736263e+02
P17,65,37,"[[0.7841111111111111, 0.761, 0.7776666666666667, 0.7382222222222222, 0.6787777777777778, 0.5787777777777777, 0.601, 0.5203333333333333, 0.7191111111111111], [0.7801600000000001, 0.7592, 0.7667999999999999, 0.7292399999999999, 0.6777599999999999, 0.597, 0.6098, 0.54052, 0.6898000000000001], [0.7728571428571427, 0.7361632653061225, 0.7547755102040815, 0.716448979591837, 0.6686122448979593, 0.6077755102040816, 0.6125918367346941, 0.558734693877551, 0.6693673469387755]]",119,20.04.2018,3396.0000,+3.28885476e+01,+2.78555882e+02,+1.14395100e+02,+1.37848105e+02
P17,65,37,"[[0.7841111111111111, 0.761, 0.7776666666666667, 0.7382222222222222, 0.6787777777777778, 0.5787777777777777, 0.601, 0.5203333333333333, 0.7191111111111111], [0.7801600000000001, 0.7592, 0.7667999999999999, 0.7292399999999999, 0.6777599999999999, 0.597, 0.6098, 0.54052, 0.6898000000000001], [0.7728571428571427, 0.7361632653061225, 0.7547755102040815, 0.716448979591837, 0.6686122448979593, 0.6077755102040816, 0.6125918367346941, 0.558734693877551, 0.6693673469387755]]",120,20.05.2018,3426.0000,+3.37002578e+01,+2.90176382e+02,+1.16166364e+02,+1.38273298e+02
P17,65,37,"[[0.7841111111111111, 0.761, 0.7776666666666667, 0.7382222222222222, 0.6787777777777778, 0.5787777777777777, 0.601, 0.5203333333333333, 0.7191111111111111], [0.7801600000000001, 0.7592, 0.7667999999999999, 0.7292399999999999, 0.6777599999999999, 0.597, 0.6098, 0.54052, 0.6898000000000001], [0.7728571428571427, 0.7361632653061225, 0.7547755102040815, 0.716448979591837, 0.6686122448979593, 0.6077755102040816, 0.6125918367346941, 0.558734693877551, 0.6693673469387755]]",121,20.06.2018,3457.0000,+3.33237786e+01,+2.91990221e+02,+1.15541699e+02,+1.38990750e+02
P17,65,37,"[[0.7841111111111111, 0.761, 0.7776666666666667, 0.7382222222222222, 0.6787777777777778, 0.5787777777777777, 0.601, 0.5203333333333333, 0.7191111111111111], [0.7801600000000001, 0.7592, 0.7667999999999999, 0.7292399999999999, 0.6777599999999999, 0.597, 0.6098, 0.54052, 0.6898000000000001], [0.7728571428571427, 0.7361632653061225, 0.7547755102040815, 0.716448979591837, 0.6686122448979593, 0.6077755102040816, 0.6125918367346941, 0.558734693877551, 0.6693673469387755]]",122,20.07.2018,3487.0000,+3.01215878e+01,+2.69806472e+02,+1.16198769e+02,+1.40487507e+02
P17,65,37,"[[0.7841111111111111, 0.761, 0.7776666666666667, 0.7382222222222222, 0.6787777777777778, 0.5787777777777777, 0.601, 0.5203333333333333, 0.7191111111111111], [0.7801600000000001, 0.7592, 0.7667999999999999, 0.7292399999999999, 0.6777599999999999, 0.597, 0.6098, 0.54052, 0.6898000000000001], [0.7728571428571427, 0.7361632653061225, 0.7547755102040815, 0.716448979591837, 0.6686122448979593, 0.6077755102040816, 0.6125918367346941, 0.558734693877551, 0.6693673469387755]]",123,20.08.2018,3518.0000,+3.10394491e+01,+2.82966471e+02,+1.16754487e+02,+1.41016623e+02
P17,65,37,"[[0.7841111111111111, 0.761, 0.7776666666666667, 0.7382222222222222, 0.6787777777777778, 0.5787777777777777, 0.601, 0.5203333333333333, 0.7191111111111111], [0.7801600000000001, 0.7592, 0.7667999999999999, 0.7292399999999999, 0.6777599999999999, 0.597, 0.6098, 0.54052, 0.6898000000000001], [0.7728571428571427, 0.7361632653061225, 0.7547755102040815, 0.716448979591837, 0.6686122448979593, 0.6077755102040816, 0.6125918367346941, 0.558734693877551, 0.6693673469387755]]",124,19.09.2018,3548.0000,+3.06889533e+01,+2.84593737e+02,+1.16975809e+02,+1.41733970e+02
P17,65,37,"[[0.7841111111111111, 0.761, 0.7776666666666667, 0.7382222222222222, 0.6787777777777778, 0.5787777777777777, 0.601, 0.5203333333333333, 0.7191111111111111], [0.7801600000000001, 0.7592, 0.7667999999999999, 0.7292399999999999, 0.6777599999999999, 0.597, 0.6098, 0.54052, 0.6898000000000001], [0.7728571428571427, 0.7361632653061225, 0.7547755102040815, 0.716448979591837, 0.6686122448979593, 0.6077755102040816, 0.6125918367346941, 0.558734693877551, 0.6693673469387755]]",125,19.10.2018,3578.0000,+3.13872415e+01,+2.95254408e+02,+1.16270475e+02,+1.42162900e+02
P17,65,37,"[[0.7841111111111111, 0.761, 0.7776666666666667, 0.7382222222222222, 0.6787777777777778, 0.5787777777777777, 0.601, 0.5203333333333333, 0.7191111111111111], [0.7801600000000001, 0.7592, 0.7667999999999999, 0.7292399999999999, 0.6777599999999999, 0.597, 0.6098, 0.54052, 0.6898000000000001], [0.7728571428571427, 0.7361632653061225, 0.7547755102040815, 0.716448979591837, 0.6686122448979593, 0.6077755102040816, 0.6125918367346941, 0.558734693877551, 0.6693673469387755]]",126,19.11.2018,3609.0000,+2.93267398e+01,+2.81147790e+02,+1.17992096e+02,+1.43375874e+02
P17,65,37,"[[0.7841111111111111, 0.761, 0.7776666666666667, 0.7382222222222222, 0.6787777777777778, 0.5787777777777777, 0.601, 0.5203333333333333, 0.7191111111111111], [0.7801600000000001, 0.7592, 0.7667999999999999, 0.7292399999999999, 0.6777599999999999, 0.597, 0.6098, 0.54052, 0.6898000000000001], [0.7728571428571427, 0.7361632653061225, 0.7547755102040815, 0.716448979591837, 0.6686122448979593, 0.6077755102040816, 0.6125918367346941, 0.558734693877551, 0.6693673469387755]]",127,19.12.2018,3639.0000,+2.92319641e+01,+2.84805756e+02,+1.18664335e+02,+1.44138734e+02
P18,56,38,"[[0.7724444444444445, 0.7405555555555555, 0.6958888888888889, 0.6511111111111111, 0.5973333333333333, 0.5432222222222223, 0.512888888888889, 0.45866666666666667, 0.5468888888888889], [0.7736799999999999, 0.74472, 0.7072400000000001, 0.66652, 0.61748, 0.55936, 0.53544, 0.44184000000000007, 0.4793600000000027], [0.767448979591837, 0.7362653061224489, 0.7040816326530611, 0.6668775510204081, 0.6218775510204081, 0.5577959183673471, 0.5199795918367464, 0.4028163265306256, 0.4490612244898039]]",2,02.01.2009,1.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.64635869e+02
P18,56,38,"[[0.7724444444444445, 0.7405555555555555, 0.6958888888888889, 0.6511111111111111, 0.5973333333333333, 0.5432222222222223, 0.512888888888889, 0.45866666666666667, 0.5468888888888889], [0.7736799999999999, 0.74472, 0.7072400000000001, 0.66652, 0.61748, 0.55936, 0.53544, 0.44184000000000007, 0.4793600000000027], [0.767448979591837, 0.7362653061224489, 0.7040816326530611, 0.6668775510204081, 0.6218775510204081, 0.5577959183673471, 0.5199795918367464, 0.4028163265306256, 0.4490612244898039]]",3,03.01.2009,2.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.64635869e+02
