Well Name,Initial X,Initial Y,PORO,SOIL,Шаг,Дата,Дней,"Дебит нефти, ст.м3/сут","Дебит воды, ст.м3/сут","Забойное давление (И), Бара","WBP9, Бара","Дебит нефти (И), ст.бр/сут","Забойное давление (И), Фунт-сила / кв.дюйм (абс.)"
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",42,19.11.2011,1052.0000,+3.18628825e+02,+1.10745530e+00,+1.08340122e+02,+1.00859356e+02,2004.1150884020751,1571.3434614635999
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",43,20.12.2011,1083.0000,+3.21199733e+02,+1.25703730e+00,+1.07978147e+02,+1.00290532e+02,2020.285613820463,1566.0934484586
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",44,19.01.2012,1113.0000,+3.17431067e+02,+1.40845341e+00,+1.07536193e+02,+9.99614297e+01,1996.581416958337,1559.6834360333999
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",45,18.02.2012,1143.0000,+3.23937989e+02,+1.65426053e+00,+1.06939107e+02,+9.95303070e+01,2037.5087265300792,1551.0234201066
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",46,20.03.2012,1174.0000,+3.07756846e+02,+2.02762444e+00,+1.07183870e+02,+9.95547027e+01,1935.732395296106,1554.5734137059999
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",47,19.04.2012,1204.0000,+3.03809568e+02,+3.17173159e+00,+1.07601004e+02,+9.94694413e+01,1910.9047627116481,1560.6234418152
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",48,20.05.2012,1235.0000,+3.14850787e+02,+4.87436262e+00,+1.06647458e+02,+9.91384287e+01,1980.3519434312573,1546.7934013404
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",49,19.06.2012,1265.0000,+3.07502484e+02,+6.56703606e+00,+1.07044596e+02,+9.91660238e+01,1934.132506390524,1552.5534114648
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",50,20.07.2012,1296.0000,+3.05231442e+02,+8.75380843e+00,+1.06605400e+02,+9.91741338e+01,1919.8480814374623,1546.18340052
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",51,19.08.2012,1326.0000,+3.00663320e+02,+1.13598701e+01,+1.06063472e+02,+9.92590111e+01,1891.11545743252,1538.3233851936
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",52,18.09.2012,1356.0000,+3.01123921e+02,+1.48090785e+01,+1.07059765e+02,+9.92421271e+01,1894.012550668931,1552.773419607
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",53,19.10.2012,1387.0000,+2.94546193e+02,+1.90423852e+01,+1.05886277e+02,+9.94198920e+01,1852.6398847395233,1535.7533843526
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",54,18.11.2012,1417.0000,+2.78239284e+02,+2.63024028e+01,+1.04971342e+02,+9.98530344e+01,1750.072509135324,1522.4833500996
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",55,19.12.2012,1448.0000,+2.60752076e+02,+3.32516285e+01,+1.05763550e+02,+1.00358728e+02,1640.081275897636,1533.97337649
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",56,18.01.2013,1478.0000,+2.43334816e+02,+3.95569579e+01,+1.04658320e+02,+1.00963487e+02,1530.530002359776,1517.943341616
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",57,18.02.2013,1509.0000,+2.27825827e+02,+4.66072701e+01,+1.04580409e+02,+1.01544747e+02,1432.981392748697,1516.8133360542001
