Well Name,Initial X,Initial Y,PORO,SOIL,Шаг,Дата,Дней,"Дебит нефти, ст.м3/сут","Дебит воды, ст.м3/сут","Обводнённость, доля","WBP9, Бара"
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",62,20.07.2013,1661.0000,+2.41920261e+02,+6.42564992e+01,+2.09867330e-01,+1.16126696e+02
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",63,19.08.2013,1691.0000,+2.51599259e+02,+7.91414112e+01,+2.39285393e-01,+1.15980872e+02
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",64,19.09.2013,1722.0000,+2.37292442e+02,+8.83904382e+01,+2.71400321e-01,+1.16478380e+02
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",65,19.10.2013,1752.0000,+2.26561728e+02,+9.96426718e+01,+3.05460845e-01,+1.16869982e+02
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",66,19.11.2013,1783.0000,+2.13702343e+02,+1.10398487e+02,+3.40630066e-01,+1.17367416e+02
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",67,19.12.2013,1813.0000,+1.98861558e+02,+1.19610672e+02,+3.75576457e-01,+1.17951522e+02
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",68,19.01.2014,1844.0000,+1.87887158e+02,+1.31489782e+02,+4.11707188e-01,+1.18434354e+02
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",69,18.02.2014,1874.0000,+1.88042689e+02,+1.48469681e+02,+4.41201259e-01,+1.18488693e+02
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",70,20.03.2014,1904.0000,+1.72032440e+02,+1.54183090e+02,+4.72641785e-01,+1.19150511e+02
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",71,20.04.2014,1935.0000,+1.57192234e+02,+1.61087606e+02,+5.06119414e-01,+1.19944040e+02
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",72,20.05.2014,1965.0000,+1.47742151e+02,+1.71277039e+02,+5.36886322e-01,+1.20428948e+02
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",73,20.06.2014,1996.0000,+1.36245635e+02,+1.78657045e+02,+5.67340504e-01,+1.21081974e+02
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",74,20.07.2014,2026.0000,+1.33077220e+02,+1.93306850e+02,+5.92268028e-01,+1.21310622e+02
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",75,20.08.2014,2057.0000,+1.25501154e+02,+2.01612726e+02,+6.16338034e-01,+1.21836087e+02
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",76,19.09.2014,2087.0000,+1.13486979e+02,+2.02107351e+02,+6.40402350e-01,+1.22568164e+02
P17,65,37,"[[0.19222222222222218, 0.1933333333333333, 0.15555555555555556, 0.1411111111111111, 0.14888888888888888, 0.24000000000000002, 0.23333333333333328, 0.24000000000000002, 0.1711111111111111], [0.19360000000000002, 0.19400000000000003, 0.1524, 0.14240000000000003, 0.14679999999999999, 0.23960000000000012, 0.2340000000000001, 0.2384000000000001, 0.1684], [0.19489795918367359, 0.19510204081632662, 0.15040816326530615, 0.14306122448979586, 0.14469387755102053, 0.2391836734693879, 0.23408163265306142, 0.2373469387755104, 0.1638775510204081]]","[[0.8244444444444444, 0.8177777777777778, 0.8105555555555554, 0.802888888888889, 0.7952222222222223, 0.7855555555555556, 0.7742222222222223, 0.7626666666666667, 0.7533333333333334], [0.8231599999999999, 0.8163999999999999, 0.8092400000000001, 0.8015200000000001, 0.7937999999999998, 0.7842799999999999, 0.7727600000000001, 0.7614399999999999, 0.75196], [0.8199591836734693, 0.7974081632653063, 0.8060000000000004, 0.7983469387755101, 0.7906530612244901, 0.7810816326530612, 0.7696530612244896, 0.7572040816326531, 0.7420816326530614]]",77,19.10.2014,2117.0000,+1.07225241e+02,+2.09521839e+02,+6.61479938e-01,+1.23081428e+02
