Объект	Шаг	Дата	Дней	"Дебит нефти, ст.м3/сут"	"Дебит воды, ст.м3/сут"	"Обводнённость, доля"	"WBP9, Бара"
P17	97	19.06.2016	2726.0000	+5.21680595e+01	+2.80747731e+02	+8.43299534e-01	+1.33433525e+02
P17	98	20.07.2016	2757.0000	+4.95789344e+01	+2.75102246e+02	+8.47299636e-01	+1.34100889e+02
P17	99	19.08.2016	2787.0000	+5.07012976e+01	+2.87757232e+02	+8.50199380e-01	+1.34269056e+02
P17	100	18.09.2016	2817.0000	+4.45729204e+01	+2.61934560e+02	+8.54578034e-01	+1.35441441e+02
P17	101	19.10.2016	2848.0000	+4.49809621e+01	+2.72077758e+02	+8.58130500e-01	+1.35762667e+02
P17	102	18.11.2016	2878.0000	+4.24008497e+01	+2.64189310e+02	+8.61701857e-01	+1.36535532e+02
P17	103	19.12.2016	2909.0000	+4.16862569e+01	+2.66999523e+02	+8.64955694e-01	+1.36984326e+02
P17	104	18.01.2017	2939.0000	+4.22673888e+01	+2.76950551e+02	+8.67590810e-01	+1.37262859e+02
P17	105	18.02.2017	2970.0000	+4.04894644e+01	+2.71826286e+02	+8.70357277e-01	+1.37831001e+02
P17	106	20.03.2017	3000.0000	+4.01984738e+01	+2.75782226e+02	+8.72781870e-01	+1.38234271e+02
P17	107	20.04.2017	3031.0000	+4.04687817e+01	+2.83306098e+02	+8.75009507e-01	+1.38531925e+02
P17	108	20.05.2017	3061.0000	+3.89970174e+01	+2.78990263e+02	+8.77362964e-01	+1.39075384e+02
P17	109	19.06.2017	3091.0000	+3.88282730e+01	+2.83396357e+02	+8.79499363e-01	+1.39427954e+02
P17	110	20.07.2017	3122.0000	+3.82088376e+01	+2.84794892e+02	+8.81707751e-01	+1.39980330e+02
P17	111	19.08.2017	3152.0000	+3.66306241e+01	+2.79054336e+02	+8.83964620e-01	+1.40726059e+02
P17	112	19.09.2017	3183.0000	+3.61316682e+01	+2.81141702e+02	+8.86118182e-01	+1.41330984e+02
P17	113	19.10.2017	3213.0000	+3.59567605e+01	+2.85175539e+02	+8.88031318e-01	+1.41836631e+02
P17	114	19.11.2017	3244.0000	+3.44749201e+01	+2.79205050e+02	+8.90095245e-01	+1.42585757e+02
P17	115	19.12.2017	3274.0000	+3.49402411e+01	+2.88001479e+02	+8.91806357e-01	+1.42969391e+02
P17	116	19.01.2018	3305.0000	+3.38881817e+01	+2.84795518e+02	+8.93662018e-01	+1.43615287e+02
P17	117	18.02.2018	3335.0000	+3.43544970e+01	+2.93528943e+02	+8.95223446e-01	+1.43972074e+02
P17	118	20.03.2018	3365.0000	+3.34386862e+01	+2.90786164e+02	+8.96865752e-01	+1.44611204e+02
P17	119	20.04.2018	3396.0000	+3.15415883e+01	+2.79902842e+02	+8.98724828e-01	+1.45509318e+02
P17	120	20.05.2018	3426.0000	+3.23134688e+01	+2.91563171e+02	+9.00229085e-01	+1.45902219e+02
P17	121	20.06.2018	3457.0000	+3.19504437e+01	+2.93363556e+02	+9.01785832e-01	+1.46526965e+02
P17	122	20.07.2018	3487.0000	+2.89108486e+01	+2.71017211e+02	+9.03607390e-01	+1.47725214e+02
P17	123	20.08.2018	3518.0000	+2.97939322e+01	+2.84211988e+02	+9.05116654e-01	+1.48193239e+02
P17	124	19.09.2018	3548.0000	+2.94590466e+01	+2.85823643e+02	+9.06563070e-01	+1.48809479e+02
P17	125	19.10.2018	3578.0000	+3.01069562e+01	+2.96534694e+02	+9.07828790e-01	+1.49211949e+02
P17	126	19.11.2018	3609.0000	+2.81407275e+01	+2.82333802e+02	+9.09362203e-01	+1.50204550e+02
P17	127	19.12.2018	3639.0000	+2.80486207e+01	+2.85989099e+02	+9.10683912e-01	+1.50845150e+02
Объект	Шаг	Дата	Дней	"Дебит нефти, ст.м3/сут"	"Дебит воды, ст.м3/сут"	"Обводнённость, доля"	"WBP9, Бара"
P18	2	02.01.2009	1.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.64566864e+02
P18	3	03.01.2009	2.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.64566864e+02
P18	4	08.01.2009	7.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.64566864e+02
P18	5	16.01.2009	15.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.64566864e+02
P18	6	31.01.2009	30.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.64566864e+02
P18	7	01.03.2009	59.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.64566864e+02
P18	8	01.04.2009	90.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.64566864e+02
P18	9	30.04.2009	119.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.64566864e+02
P18	10	30.05.2009	149.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.64544752e+02
P18	11	30.06.2009	180.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.64454355e+02
P18	12	29.07.2009	209.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.64293710e+02
P18	13	29.08.2009	240.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.63973672e+02
P18	14	28.09.2009	270.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.63460409e+02
P18	15	27.10.2009	299.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62589379e+02
P18	16	27.11.2009	330.0000	+3.13189797e+02	+2.47290314e+00	+7.83400489e-03	+1.55235953e+02
P18	17	26.12.2009	359.0000	+2.98390424e+02	+2.91616601e+00	+9.67840102e-03	+1.53427789e+02
P18	18	26.01.2010	390.0000	+3.00126275e+02	+3.63845517e+00	+1.19778724e-02	+1.51466423e+02
P18	19	25.02.2010	420.0000	+3.10050334e+02	+4.55501585e+00	+1.44785073e-02	+1.49663747e+02
P18	20	26.03.2010	449.0000	+3.06439021e+02	+5.37587924e+00	+1.72406105e-02	+1.48120767e+02
P18	21	26.04.2010	480.0000	+3.13894755e+02	+6.65242467e+00	+2.07533402e-02	+1.46162448e+02
P18	22	25.05.2010	509.0000	+3.05672941e+02	+7.66358866e+00	+2.44580122e-02	+1.44367073e+02
P18	23	24.06.2010	539.0000	+3.03289479e+02	+9.29180082e+00	+2.97260310e-02	+1.42456582e+02
P18	24	25.07.2010	570.0000	+3.01538896e+02	+1.22746337e+01	+3.91144182e-02	+1.40441864e+02
P18	25	30.07.2010	575.0000	+2.94710783e+02	+1.24788073e+01	+4.06224940e-02	+1.40160979e+02
P18	26	09.08.2010	585.0000	+3.02198816e+02	+1.38216338e+01	+4.37365171e-02	+1.39427956e+02
P18	27	23.08.2010	599.0000	+2.98015230e+02	+1.50812098e+01	+4.81679375e-02	+1.38466451e+02
P18	28	23.09.2010	630.0000	+3.06116529e+02	+1.90511908e+01	+5.85888131e-02	+1.36131176e+02
P18	29	23.10.2010	660.0000	+2.97368349e+02	+2.21962112e+01	+6.94576746e-02	+1.34471220e+02
P18	30	21.11.2010	689.0000	+2.90065173e+02	+2.56817968e+01	+8.13366375e-02	+1.33378107e+02
P18	31	22.12.2010	720.0000	+2.82026770e+02	+2.99773403e+01	+9.60799531e-02	+1.32584905e+02
P18	32	20.01.2011	749.0000	+2.79736867e+02	+3.71501334e+01	+1.17234640e-01	+1.31977350e+02
P18	33	20.02.2011	780.0000	+2.70755824e+02	+4.54633756e+01	+1.43771711e-01	+1.31466483e+02
P18	34	22.03.2011	810.0000	+2.64163456e+02	+5.44327937e+01	+1.70851960e-01	+1.31060983e+02
P18	35	20.04.2011	839.0000	+2.59531085e+02	+6.45252254e+01	+1.99117324e-01	+1.30794825e+02
P18	36	21.05.2011	870.0000	+2.45549078e+02	+7.44654518e+01	+2.32693971e-01	+1.30746689e+02
P18	37	20.06.2011	900.0000	+2.32889078e+02	+8.52619718e+01	+2.67992112e-01	+1.30835684e+02
P18	38	20.07.2011	930.0000	+2.21796060e+02	+9.80006396e+01	+3.06446688e-01	+1.30986927e+02
P18	39	20.08.2011	961.0000	+2.08131145e+02	+1.11867485e+02	+3.49587387e-01	+1.31254301e+02
P18	40	19.09.2011	991.0000	+1.95270969e+02	+1.25875641e+02	+3.91956935e-01	+1.31533020e+02
P18	41	20.10.2011	1022.0000	+1.79609356e+02	+1.39455944e+02	+4.37076499e-01	+1.31891104e+02
P18	42	19.11.2011	1052.0000	+1.63917021e+02	+1.49801109e+02	+4.77502239e-01	+1.32304331e+02
P18	43	20.12.2011	1083.0000	+1.49131622e+02	+1.58156548e+02	+5.14684794e-01	+1.32768457e+02
P18	44	19.01.2012	1113.0000	+1.42528430e+02	+1.71576070e+02	+5.46238816e-01	+1.33090404e+02
P18	45	18.02.2012	1143.0000	+1.34405505e+02	+1.82033115e+02	+5.75255685e-01	+1.33501787e+02
P18	46	20.03.2012	1174.0000	+1.26485495e+02	+1.91690995e+02	+6.02467502e-01	+1.33959333e+02
P18	47	19.04.2012	1204.0000	+1.18328269e+02	+1.98544421e+02	+6.26574734e-01	+1.34425435e+02
P18	48	20.05.2012	1235.0000	+1.10105327e+02	+2.03747953e+02	+6.49182167e-01	+1.34931003e+02
P18	49	19.06.2012	1265.0000	+1.09342382e+02	+2.19377398e+02	+6.67369022e-01	+1.35248375e+02
P18	50	20.07.2012	1296.0000	+1.00932475e+02	+2.20296815e+02	+6.85793053e-01	+1.35826349e+02
P18	51	19.08.2012	1326.0000	+9.46744122e+01	+2.22501968e+02	+7.01508630e-01	+1.36331938e+02
P18	52	18.09.2012	1356.0000	+9.16722148e+01	+2.30099265e+02	+7.15101491e-01	+1.36765967e+02
P18	53	19.10.2012	1387.0000	+8.48445968e+01	+2.28385403e+02	+7.29130042e-01	+1.37316980e+02
P18	54	18.11.2012	1417.0000	+8.07844397e+01	+2.30944600e+02	+7.40850452e-01	+1.37816931e+02
P18	55	19.12.2012	1448.0000	+7.47076186e+01	+2.27479831e+02	+7.52777229e-01	+1.38396109e+02
P18	56	18.01.2013	1478.0000	+7.44246512e+01	+2.37382299e+02	+7.61311763e-01	+1.38752521e+02
P18	57	18.02.2013	1509.0000	+7.69413159e+01	+2.55378224e+02	+7.68471887e-01	+1.39006024e+02
P18	58	20.03.2013	1539.0000	+7.10095465e+01	+2.49176703e+02	+7.78224248e-01	+1.39570746e+02
P18	59	20.04.2013	1570.0000	+6.70077617e+01	+2.47408378e+02	+7.86881928e-01	+1.40125330e+02
P18	60	20.05.2013	1600.0000	+6.53191892e+01	+2.51458101e+02	+7.93800909e-01	+1.40553565e+02
P18	61	19.06.2013	1630.0000	+6.17706848e+01	+2.49053645e+02	+8.01268180e-01	+1.41060266e+02
P18	62	20.07.2013	1661.0000	+6.08027585e+01	+2.54611902e+02	+8.07229130e-01	+1.41493189e+02
P18	63	19.08.2013	1691.0000	+5.98118826e+01	+2.59523717e+02	+8.12698983e-01	+1.41882311e+02
P18	64	19.09.2013	1722.0000	+5.64884054e+01	+2.56164425e+02	+8.19325463e-01	+1.42390032e+02
P18	65	19.10.2013	1752.0000	+5.47331506e+01	+2.57436319e+02	+8.24668471e-01	+1.42865109e+02
P18	66	19.11.2013	1783.0000	+5.54579010e+01	+2.67946509e+02	+8.28518414e-01	+1.43207129e+02
P18	67	19.12.2013	1813.0000	+5.21120353e+01	+2.62687295e+02	+8.34459510e-01	+1.43720736e+02
P18	68	19.01.2014	1844.0000	+5.25271870e+01	+2.71875743e+02	+8.38080418e-01	+1.44088375e+02
P18	69	18.02.2014	1874.0000	+4.99183927e+01	+2.68472747e+02	+8.43216766e-01	+1.44542298e+02
P18	70	20.03.2014	1904.0000	+4.86964480e+01	+2.70337052e+02	+8.47362587e-01	+1.44959228e+02
P18	71	20.04.2014	1935.0000	+4.86928815e+01	+2.77427249e+02	+8.50690353e-01	+1.45340335e+02
P18	72	20.05.2014	1965.0000	+4.64111980e+01	+2.74097822e+02	+8.55195345e-01	+1.45813486e+02
P18	73	20.06.2014	1996.0000	+4.41429926e+01	+2.70417837e+02	+8.59667866e-01	+1.46295108e+02
P18	74	20.07.2014	2026.0000	+4.33997167e+01	+2.73185183e+02	+8.62912866e-01	+1.46688037e+02
P18	75	20.08.2014	2057.0000	+4.22720496e+01	+2.74021880e+02	+8.66352005e-01	+1.47148380e+02
P18	76	19.09.2014	2087.0000	+4.22934332e+01	+2.80018647e+02	+8.68781110e-01	+1.47510794e+02
P18	77	19.10.2014	2117.0000	+3.99617789e+01	+2.74238121e+02	+8.72814158e-01	+1.47987692e+02
P18	78	19.11.2014	2148.0000	+3.82614173e+01	+2.71255933e+02	+8.76383611e-01	+1.48458592e+02
P18	79	19.12.2014	2178.0000	+3.62975285e+01	+2.65963061e+02	+8.79913129e-01	+1.48955814e+02
P18	80	19.01.2015	2209.0000	+3.84798551e+01	+2.82733535e+02	+8.80204698e-01	+1.49201032e+02
P18	81	18.02.2015	2239.0000	+3.78789096e+01	+2.84627150e+02	+8.82548224e-01	+1.49613609e+02
P18	82	21.03.2015	2270.0000	+3.75820341e+01	+2.88277336e+02	+8.84667935e-01	+1.50025918e+02
P18	83	20.04.2015	2300.0000	+3.64925488e+01	+2.87213961e+02	+8.87266559e-01	+1.50433422e+02
P18	84	21.05.2015	2331.0000	+3.39357553e+01	+2.77526165e+02	+8.91043646e-01	+1.50945799e+02
P18	85	20.06.2015	2361.0000	+3.37431319e+01	+2.81256538e+02	+8.92878834e-01	+1.51304862e+02
P18	86	20.07.2015	2391.0000	+3.31360655e+01	+2.82415335e+02	+8.94989959e-01	+1.51695808e+02
P18	87	20.08.2015	2422.0000	+3.32333876e+01	+2.88180342e+02	+8.96602464e-01	+1.52040927e+02
P18	88	19.09.2015	2452.0000	+3.14092929e+01	+2.81402537e+02	+8.99590457e-01	+1.52497991e+02
P18	89	20.10.2015	2483.0000	+3.00408394e+01	+2.77164651e+02	+9.02212557e-01	+1.52984112e+02
P18	90	19.11.2015	2513.0000	+2.93163337e+01	+2.76828626e+02	+9.04240352e-01	+1.53356522e+02
P18	91	20.12.2015	2544.0000	+3.07241632e+01	+2.91157027e+02	+9.04548125e-01	+1.53644115e+02
P18	92	19.01.2016	2574.0000	+2.80810594e+01	+2.76874581e+02	+9.07917560e-01	+1.54153936e+02
P18	93	18.02.2016	2604.0000	+2.86791432e+01	+2.85372887e+02	+9.08680281e-01	+1.54475862e+02
P18	94	20.03.2016	2635.0000	+2.80560534e+01	+2.85239137e+02	+9.10448503e-01	+1.54874483e+02
P18	95	19.04.2016	2665.0000	+2.85001432e+01	+2.92869067e+02	+9.11316510e-01	+1.55197487e+02
P18	96	20.05.2016	2696.0000	+2.79785133e+01	+2.93288937e+02	+9.12912082e-01	+1.55579860e+02
P18	97	19.06.2016	2726.0000	+2.75050564e+01	+2.93881644e+02	+9.14417565e-01	+1.55952327e+02
P18	98	20.07.2016	2757.0000	+2.65415400e+01	+2.90466300e+02	+9.16274815e-01	+1.56394144e+02
P18	99	19.08.2016	2787.0000	+2.65866815e+01	+2.94973329e+02	+9.17319689e-01	+1.56706057e+02
P18	100	18.09.2016	2817.0000	+2.66086086e+01	+2.99462231e+02	+9.18396234e-01	+1.57059912e+02
P18	101	19.10.2016	2848.0000	+2.51265201e+01	+2.91027490e+02	+9.20524430e-01	+1.57543051e+02
P18	102	18.11.2016	2878.0000	+2.44314549e+01	+2.88750845e+02	+9.21989669e-01	+1.57972701e+02
P18	103	19.12.2016	2909.0000	+2.39302797e+01	+2.88057930e+02	+9.23297487e-01	+1.58406598e+02
P18	104	18.01.2017	2939.0000	+2.50941762e+01	+3.02503064e+02	+9.23399305e-01	+1.58672377e+02
P18	105	18.02.2017	2970.0000	+2.51278832e+01	+3.07097847e+02	+9.24365030e-01	+1.59002785e+02
P18	106	20.03.2017	3000.0000	+2.34898338e+01	+2.95705846e+02	+9.26409299e-01	+1.59480070e+02
P18	107	20.04.2017	3031.0000	+2.38224401e+01	+3.03060890e+02	+9.27122499e-01	+1.59783099e+02
P18	108	20.05.2017	3061.0000	+2.26690210e+01	+2.95668059e+02	+9.28789254e-01	+1.60242090e+02
P18	109	19.06.2017	3091.0000	+2.25166369e+01	+2.98009873e+02	+9.29751093e-01	+1.60593371e+02
P18	110	20.07.2017	3122.0000	+2.24379302e+01	+3.01503900e+02	+9.30734693e-01	+1.60967018e+02
P18	111	19.08.2017	3152.0000	+2.24510043e+01	+3.05868096e+02	+9.31618342e-01	+1.61366677e+02
P18	112	19.09.2017	3183.0000	+2.10930292e+01	+2.95095961e+02	+9.33289805e-01	+1.61930844e+02
P18	113	19.10.2017	3213.0000	+2.04325666e+01	+2.91143833e+02	+9.34421970e-01	+1.62431954e+02
P18	114	19.11.2017	3244.0000	+2.15232350e+01	+3.06772015e+02	+9.34439396e-01	+1.62768668e+02
P18	115	19.12.2017	3274.0000	+2.02181970e+01	+2.95457223e+02	+9.35952577e-01	+1.63320714e+02
P18	116	19.01.2018	3305.0000	+1.91412304e+01	+2.86237350e+02	+9.37319669e-01	+1.63897299e+02
P18	117	18.02.2018	3335.0000	+1.94005971e+01	+2.92142413e+02	+9.37727388e-01	+1.64327472e+02
P18	118	20.03.2018	3365.0000	+2.00161209e+01	+3.02653709e+02	+9.37967176e-01	+1.64735839e+02
P18	119	20.04.2018	3396.0000	+1.90016678e+01	+2.93905562e+02	+9.39273797e-01	+1.65362135e+02
P18	120	20.05.2018	3426.0000	+1.93117085e+01	+3.00974711e+02	+9.39704879e-01	+1.65872860e+02
P18	121	20.06.2018	3457.0000	+1.93235328e+01	+3.04588087e+02	+9.40343194e-01	+1.66445925e+02
P18	122	20.07.2018	3487.0000	+1.80258954e+01	+2.91469195e+02	+9.41757088e-01	+1.67161172e+02
P18	123	20.08.2018	3518.0000	+1.78504926e+01	+2.92215407e+02	+9.42430004e-01	+1.67796996e+02
P18	124	19.09.2018	3548.0000	+1.89436568e+01	+3.09377033e+02	+9.42301362e-01	+1.68268706e+02
P18	125	19.10.2018	3578.0000	+1.78103496e+01	+2.97535940e+02	+9.43521297e-01	+1.68968539e+02
P18	126	19.11.2018	3609.0000	+1.84673626e+01	+3.09433567e+02	+9.43680054e-01	+1.69510058e+02
P18	127	19.12.2018	3639.0000	+1.74005942e+01	+2.97990216e+02	+9.44828468e-01	+1.70202837e+02
Объект	Шаг	Дата	Дней	"Дебит нефти, ст.м3/сут"	"Дебит воды, ст.м3/сут"	"Обводнённость, доля"	"WBP9, Бара"
P19	2	02.01.2009	1.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62657113e+02
P19	3	03.01.2009	2.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62657113e+02
P19	4	08.01.2009	7.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62657113e+02
P19	5	16.01.2009	15.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62657113e+02
P19	6	31.01.2009	30.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62657113e+02
P19	7	01.03.2009	59.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62657113e+02
P19	8	01.04.2009	90.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62657113e+02
P19	9	30.04.2009	119.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62657113e+02
P19	10	30.05.2009	149.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62643154e+02
P19	11	30.06.2009	180.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62573610e+02
P19	12	29.07.2009	209.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62443060e+02
P19	13	29.08.2009	240.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62171694e+02
P19	14	28.09.2009	270.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.61720188e+02
P19	15	27.10.2009	299.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60960606e+02
P19	16	27.11.2009	330.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.59357167e+02
P19	17	26.12.2009	359.0000	+3.18854808e+02	+1.35762420e-01	+4.25600104e-04	+1.48492217e+02
P19	18	26.01.2010	390.0000	+3.16063904e+02	+1.36215699e-01	+4.30789524e-04	+1.45342249e+02
P19	19	25.02.2010	420.0000	+3.07838074e+02	+1.33795796e-01	+4.34441612e-04	+1.43402795e+02
P19	20	26.03.2010	449.0000	+3.21774967e+02	+1.41202947e-01	+4.38632664e-04	+1.41518028e+02
P19	21	26.04.2010	480.0000	+3.14710708e+02	+1.39501767e-01	+4.43073444e-04	+1.39669372e+02
P19	22	25.05.2010	509.0000	+3.19707569e+02	+1.43191457e-01	+4.47682090e-04	+1.37679531e+02
P19	23	24.06.2010	539.0000	+3.17292033e+02	+1.43516581e-01	+4.52112504e-04	+1.35771990e+02
P19	24	25.07.2010	570.0000	+3.11319671e+02	+1.42249151e-01	+4.56714423e-04	+1.33792554e+02
P19	25	30.07.2010	575.0000	+3.11047682e+02	+1.42348343e-01	+4.57432208e-04	+1.33478881e+02
P19	26	09.08.2010	585.0000	+3.16803481e+02	+1.45528885e-01	+4.59155511e-04	+1.32721684e+02
P19	27	23.08.2010	599.0000	+3.19679298e+02	+1.47611855e-01	+4.61536696e-04	+1.31662939e+02
P19	28	23.09.2010	630.0000	+3.27598413e+02	+1.53056863e-01	+4.66990622e-04	+1.29185177e+02
P19	29	23.10.2010	660.0000	+3.10180667e+02	+1.45992592e-01	+4.70448113e-04	+1.27754746e+02
P19	30	21.11.2010	689.0000	+3.14243346e+02	+1.48944402e-01	+4.73753355e-04	+1.26499096e+02
P19	31	22.12.2010	720.0000	+3.19559866e+02	+1.52564038e-01	+4.77191450e-04	+1.25365267e+02
P19	32	20.01.2011	749.0000	+3.10020468e+02	+1.48781666e-01	+4.79678968e-04	+1.24780839e+02
P19	33	20.02.2011	780.0000	+3.18685532e+02	+1.53987967e-01	+4.82963867e-04	+1.23947549e+02
P19	34	22.03.2011	810.0000	+3.20216655e+02	+1.55625221e-01	+4.85763691e-04	+1.23385415e+02
P19	35	20.04.2011	839.0000	+3.12368383e+02	+1.52477349e-01	+4.87894947e-04	+1.23193784e+02
P19	36	21.05.2011	870.0000	+3.18249234e+02	+1.56215585e-01	+4.90618439e-04	+1.22848852e+02
P19	37	20.06.2011	900.0000	+3.17186949e+02	+1.56381006e-01	+4.92781763e-04	+1.22787012e+02
P19	38	20.07.2011	930.0000	+3.22044429e+02	+1.59531040e-01	+4.95124393e-04	+1.22708704e+02
P19	39	20.08.2011	961.0000	+3.15381891e+02	+1.56788712e-01	+4.96892210e-04	+1.22987309e+02
P19	40	19.09.2011	991.0000	+3.18991871e+02	+1.59289023e-01	+4.99102127e-04	+1.23072283e+02
P19	41	20.10.2011	1022.0000	+3.26504853e+02	+1.63826677e-01	+5.01507146e-04	+1.23119599e+02
P19	42	19.11.2011	1052.0000	+3.23181235e+02	+1.62755407e-01	+5.03350649e-04	+1.23423624e+02
P19	43	20.12.2011	1083.0000	+3.20869900e+02	+1.62230079e-01	+5.05339073e-04	+1.23730553e+02
P19	44	19.01.2012	1113.0000	+3.27682026e+02	+1.66433891e-01	+5.07654943e-04	+1.23857229e+02
P19	45	18.02.2012	1143.0000	+3.17475746e+02	+1.61733619e-01	+5.09176747e-04	+1.24351568e+02
P19	46	20.03.2012	1174.0000	+3.18651111e+02	+1.62969033e-01	+5.11172635e-04	+1.24704404e+02
P19	47	19.04.2012	1204.0000	+3.22636097e+02	+1.65702822e-01	+5.13326822e-04	+1.24934973e+02
P19	48	20.05.2012	1235.0000	+3.23739900e+02	+1.66949970e-01	+5.15425870e-04	+1.25240800e+02
P19	49	19.06.2012	1265.0000	+3.14565025e+02	+1.62754510e-01	+5.17127881e-04	+1.25686806e+02
P19	50	20.07.2012	1296.0000	+3.10648752e+02	+1.61267987e-01	+5.18863540e-04	+1.26191977e+02
P19	51	19.08.2012	1326.0000	+3.19623532e+02	+1.66808022e-01	+5.21616827e-04	+1.26326222e+02
P19	52	18.09.2012	1356.0000	+3.19539962e+02	+1.67697832e-01	+5.24534919e-04	+1.26667206e+02
P19	53	19.10.2012	1387.0000	+3.28929040e+02	+1.73930109e-01	+5.28497536e-04	+1.26766373e+02
P19	54	18.11.2012	1417.0000	+3.14935658e+02	+1.67362425e-01	+5.31135580e-04	+1.27375423e+02
P19	55	19.12.2012	1448.0000	+3.18845286e+02	+1.70724169e-01	+5.35158625e-04	+1.27671941e+02
P19	56	18.01.2013	1478.0000	+3.23453953e+02	+1.74647075e-01	+5.39652784e-04	+1.27885689e+02
P19	57	18.02.2013	1509.0000	+3.18774007e+02	+1.73633093e-01	+5.44393724e-04	+1.28264796e+02
P19	58	20.03.2013	1539.0000	+3.10073597e+02	+1.70382661e-01	+5.49189257e-04	+1.28771807e+02
P19	59	20.04.2013	1570.0000	+3.02033524e+02	+1.68235970e-01	+5.56700829e-04	+1.29321898e+02
P19	60	20.05.2013	1600.0000	+3.21932976e+02	+1.83533993e-01	+5.69775183e-04	+1.29236181e+02
P19	61	19.06.2013	1630.0000	+3.16438253e+02	+1.84807416e-01	+5.83682741e-04	+1.29610677e+02
P19	62	20.07.2013	1661.0000	+3.17340697e+02	+1.91843391e-01	+6.04169234e-04	+1.29934768e+02
P19	63	19.08.2013	1691.0000	+3.18981626e+02	+2.01334096e-01	+6.30779589e-04	+1.30197950e+02
P19	64	19.09.2013	1722.0000	+3.22551483e+02	+2.15336519e-01	+6.67158165e-04	+1.30446553e+02
P19	65	19.10.2013	1752.0000	+3.07757544e+02	+2.19096150e-01	+7.11405093e-04	+1.31145707e+02
P19	66	19.11.2013	1783.0000	+3.14188101e+02	+2.45529002e-01	+7.80861138e-04	+1.31333184e+02
P19	67	19.12.2013	1813.0000	+3.16185409e+02	+3.10450845e-01	+9.80900178e-04	+1.31606976e+02
P19	68	19.01.2014	1844.0000	+3.11869034e+02	+4.00605832e-01	+1.28288434e-03	+1.32023685e+02
P19	69	18.02.2014	1874.0000	+3.21464897e+02	+5.45083096e-01	+1.69275218e-03	+1.32111741e+02
P19	70	20.03.2014	1904.0000	+3.13609794e+02	+6.95046037e-01	+2.21137554e-03	+1.32599731e+02
P19	71	20.04.2014	1935.0000	+3.13496305e+02	+9.11884747e-01	+2.90032122e-03	+1.32959272e+02
P19	72	20.05.2014	1965.0000	+3.16915981e+02	+1.19054913e+00	+3.74261142e-03	+1.33221634e+02
P19	73	20.06.2014	1996.0000	+3.23000757e+02	+2.20512344e+00	+6.78069980e-03	+1.33379057e+02
P19	74	20.07.2014	2026.0000	+3.28108512e+02	+3.41284840e+00	+1.02945053e-02	+1.33568121e+02
P19	75	20.08.2014	2057.0000	+3.02861851e+02	+4.38020932e+00	+1.42565420e-02	+1.34557256e+02
P19	76	19.09.2014	2087.0000	+3.07456501e+02	+5.93249866e+00	+1.89301433e-02	+1.34837264e+02
P19	77	19.10.2014	2117.0000	+3.10324963e+02	+8.30308695e+00	+2.60588700e-02	+1.35079327e+02
P19	78	19.11.2014	2148.0000	+3.08256857e+02	+1.11248531e+01	+3.48324676e-02	+1.35433864e+02
P19	79	19.12.2014	2178.0000	+3.00019091e+02	+1.56547394e+01	+4.95915021e-02	+1.35934527e+02
P19	80	19.01.2015	2209.0000	+3.01916256e+02	+2.12782744e+01	+6.58373592e-02	+1.36100524e+02
P19	81	18.02.2015	2239.0000	+2.78194340e+02	+2.47022497e+01	+8.15534097e-02	+1.37020287e+02
P19	82	21.03.2015	2270.0000	+2.72705404e+02	+2.98143563e+01	+9.85534177e-02	+1.37543403e+02
