Объект	Шаг	Дата	Дней	"Дебит нефти, ст.м3/сут"	"Дебит воды, ст.м3/сут"	"Обводнённость, доля"	"Забойное давление, Бара"	"WBP9, Бара"
P17	38	20.07.2011	930.0000	+3.15974206e+02	+1.35283548e-01	+4.27964210e-04	+9.82316696e+01	+1.20362894e+02
P17	39	20.08.2011	961.0000	+3.12444938e+02	+1.34752323e-01	+4.31097501e-04	+9.83848920e+01	+1.20290915e+02
P17	40	19.09.2011	991.0000	+3.14833970e+02	+1.37080224e-01	+4.35215313e-04	+9.81194889e+01	+1.20218932e+02
P17	41	20.10.2011	1022.0000	+3.17901114e+02	+1.40225614e-01	+4.40903734e-04	+9.78744752e+01	+1.20223938e+02
P17	42	19.11.2011	1052.0000	+3.19592963e+02	+1.43316869e-01	+4.48234616e-04	+9.77506158e+01	+1.20263560e+02
P17	43	20.12.2011	1083.0000	+3.22308786e+02	+1.47983792e-01	+4.58925988e-04	+9.75571640e+01	+1.20324304e+02
P17	44	19.01.2012	1113.0000	+3.18686700e+02	+1.52820347e-01	+4.79301772e-04	+9.78606149e+01	+1.20470695e+02
P17	45	18.02.2012	1143.0000	+3.25425209e+02	+1.67040597e-01	+5.13036157e-04	+9.73680618e+01	+1.20603447e+02
P17	46	20.03.2012	1174.0000	+3.09609863e+02	+1.74607423e-01	+5.63641629e-04	+9.86184916e+01	+1.20941034e+02
P17	47	19.04.2012	1204.0000	+3.06787196e+02	+1.94104140e-01	+6.32299556e-04	+9.87914719e+01	+1.21185557e+02
P17	48	20.05.2012	1235.0000	+3.19488359e+02	+2.36791452e-01	+7.40609402e-04	+9.75571337e+01	+1.21300736e+02
P17	49	19.06.2012	1265.0000	+3.13770841e+02	+2.98678533e-01	+9.50994969e-04	+9.76504302e+01	+1.21554742e+02
P17	50	20.07.2012	1296.0000	+3.13410661e+02	+5.74588543e-01	+1.82998578e-03	+9.72218131e+01	+1.21813639e+02
P17	51	19.08.2012	1326.0000	+3.11099249e+02	+9.23941108e-01	+2.96112961e-03	+9.67790714e+01	+1.22099738e+02
P17	52	18.09.2012	1356.0000	+3.14524617e+02	+1.40838320e+00	+4.45785404e-03	+9.55083735e+01	+1.22322564e+02
P17	53	19.10.2012	1387.0000	+3.11298374e+02	+2.31004635e+00	+7.36602144e-03	+9.45404073e+01	+1.22616511e+02
P17	54	18.11.2012	1417.0000	+3.22828392e+02	+4.99621831e+00	+1.52405224e-02	+9.22262836e+01	+1.22783072e+02
P17	55	19.12.2012	1448.0000	+3.08872498e+02	+7.76646183e+00	+2.45278150e-02	+9.22035890e+01	+1.23152696e+02
P17	56	18.01.2013	1478.0000	+3.17445474e+02	+1.15223461e+01	+3.50257544e-02	+8.94763647e+01	+1.23298838e+02
P17	57	18.02.2013	1509.0000	+3.10155574e+02	+1.56608656e+01	+4.80665297e-02	+8.80239449e+01	+1.23582934e+02
P17	58	20.03.2013	1539.0000	+2.91843686e+02	+1.98201640e+01	+6.35946839e-02	+8.77900324e+01	+1.23971508e+02
P17	59	20.04.2013	1570.0000	+2.77350813e+02	+2.77749566e+01	+9.10278952e-02	+8.80358580e+01	+1.24356123e+02
P17	60	20.05.2013	1600.0000	+2.78244789e+02	+3.59439809e+01	+1.14402500e-01	+8.62340810e+01	+1.24600083e+02
P17	61	19.06.2013	1630.0000	+2.78778641e+02	+4.37735290e+01	+1.35709919e-01	+8.42877487e+01	+1.24823084e+02
P17	62	20.07.2013	1661.0000	+2.57720748e+02	+4.84560118e+01	+1.58261560e-01	+8.54833609e+01	+1.25316285e+02
P17	63	19.08.2013	1691.0000	+2.71265137e+02	+5.94755332e+01	+1.79825279e-01	+8.07067931e+01	+1.25325219e+02
P17	64	19.09.2013	1722.0000	+2.58874866e+02	+6.68080145e+01	+2.05132104e-01	+8.04305229e+01	+1.25716406e+02
P17	65	19.10.2013	1752.0000	+2.50768376e+02	+7.54360238e+01	+2.31253851e-01	+7.91572043e+01	+1.26008487e+02
P17	66	19.11.2013	1783.0000	+2.39565330e+02	+8.45354999e+01	+2.60830865e-01	+7.80610921e+01	+1.26349862e+02
P17	67	19.12.2013	1813.0000	+2.25449800e+02	+9.30224295e+01	+2.92089610e-01	+7.74451408e+01	+1.26740633e+02
P17	68	19.01.2014	1844.0000	+2.15443957e+02	+1.03932983e+02	+3.25424193e-01	+7.55597146e+01	+1.27076163e+02
P17	69	18.02.2014	1874.0000	+2.15493294e+02	+1.21019076e+02	+3.59627422e-01	+7.11687858e+01	+1.27168252e+02
P17	70	20.03.2014	1904.0000	+1.96554780e+02	+1.29660750e+02	+3.97469581e-01	+7.34310022e+01	+1.27614375e+02
P17	71	20.04.2014	1935.0000	+1.80085383e+02	+1.38194457e+02	+4.34191675e-01	+7.56569478e+01	+1.28147815e+02
P17	72	20.05.2014	1965.0000	+1.70272912e+02	+1.48746278e+02	+4.66261225e-01	+7.62467313e+01	+1.28481052e+02
P17	73	20.06.2014	1996.0000	+1.58381738e+02	+1.56520942e+02	+4.97045444e-01	+7.78038490e+01	+1.28948674e+02
P17	74	20.07.2014	2026.0000	+1.55980735e+02	+1.70403335e+02	+5.22094523e-01	+7.64825645e+01	+1.29149680e+02
P17	75	20.08.2014	2057.0000	+1.48463558e+02	+1.78650322e+02	+5.46141063e-01	+7.71104061e+01	+1.29541151e+02
P17	76	19.09.2014	2087.0000	+1.35542332e+02	+1.80051998e+02	+5.70517215e-01	+7.98521471e+01	+1.30023653e+02
P17	77	19.10.2014	2117.0000	+1.29183976e+02	+1.87563104e+02	+5.92154170e-01	+8.04025054e+01	+1.30380217e+02
P17	78	19.11.2014	2148.0000	+1.15869382e+02	+1.85767928e+02	+6.15865218e-01	+8.38094369e+01	+1.30963335e+02
P17	79	19.12.2014	2178.0000	+1.14186622e+02	+1.97714138e+02	+6.33900789e-01	+8.28265068e+01	+1.31254511e+02
P17	80	19.01.2015	2209.0000	+1.11117129e+02	+2.06614161e+02	+6.50279553e-01	+8.28227849e+01	+1.31577149e+02
P17	81	18.02.2015	2239.0000	+1.05471443e+02	+2.09992507e+02	+6.65662454e-01	+8.43446720e+01	+1.32028598e+02
P17	82	21.03.2015	2270.0000	+9.93834687e+01	+2.12291511e+02	+6.81131066e-01	+8.61053841e+01	+1.32500361e+02
P17	83	20.04.2015	2300.0000	+9.40032727e+01	+2.14550537e+02	+6.95342369e-01	+8.76772977e+01	+1.32957026e+02
P17	84	21.05.2015	2331.0000	+9.22935574e+01	+2.23389813e+02	+7.07638836e-01	+8.75238768e+01	+1.33268131e+02
P17	85	20.06.2015	2361.0000	+9.15539366e+01	+2.32672503e+02	+7.17623471e-01	+8.70185345e+01	+1.33513344e+02
P17	86	20.07.2015	2391.0000	+8.58521824e+01	+2.30553048e+02	+7.28663833e-01	+8.91295739e+01	+1.33983219e+02
P17	87	20.08.2015	2422.0000	+8.40064498e+01	+2.37122670e+02	+7.38402890e-01	+8.92836800e+01	+1.34336144e+02
P17	88	19.09.2015	2452.0000	+7.90874101e+01	+2.35029810e+02	+7.48223258e-01	+9.12305530e+01	+1.34839037e+02
P17	89	20.10.2015	2483.0000	+7.85173564e+01	+2.43797904e+02	+7.56395783e-01	+9.08232951e+01	+1.35171769e+02
P17	90	19.11.2015	2513.0000	+7.56816945e+01	+2.45549185e+02	+7.64400936e-01	+9.17277424e+01	+1.35540398e+02
P17	91	20.12.2015	2544.0000	+7.53675739e+01	+2.54169466e+02	+7.71292557e-01	+9.12300562e+01	+1.35831894e+02
P17	92	19.01.2016	2574.0000	+7.20763431e+01	+2.53423687e+02	+7.78567323e-01	+9.25624253e+01	+1.36260819e+02
P17	93	18.02.2016	2604.0000	+6.94045439e+01	+2.54484816e+02	+7.85715270e-01	+9.35344676e+01	+1.36665911e+02
P17	94	20.03.2016	2635.0000	+6.60843616e+01	+2.53295758e+02	+7.93085551e-01	+9.52277757e+01	+1.37097865e+02
P17	95	19.04.2016	2665.0000	+6.22898030e+01	+2.49762007e+02	+8.00386343e-01	+9.72949378e+01	+1.37556725e+02
P17	96	20.05.2016	2696.0000	+6.19489094e+01	+2.58218261e+02	+8.06510738e-01	+9.70861733e+01	+1.37838742e+02
P17	97	19.06.2016	2726.0000	+6.28661908e+01	+2.70049599e+02	+8.11164887e-01	+9.61325435e+01	+1.38070008e+02
P17	98	20.07.2016	2757.0000	+5.95303810e+01	+2.65150799e+02	+8.16649733e-01	+9.81649591e+01	+1.38557102e+02
P17	99	19.08.2016	2787.0000	+6.06350540e+01	+2.77823476e+02	+8.20849384e-01	+9.70292020e+01	+1.38731134e+02
P17	100	18.09.2016	2817.0000	+5.30183127e+01	+2.53489167e+02	+8.27024408e-01	+1.02284718e+02	+1.39505774e+02
P17	101	19.10.2016	2848.0000	+5.32657570e+01	+2.63792963e+02	+8.32000341e-01	+1.01729359e+02	+1.39779649e+02
P17	102	18.11.2016	2878.0000	+4.99704395e+01	+2.56619720e+02	+8.37012253e-01	+1.03992856e+02	+1.40344958e+02
P17	103	19.12.2016	2909.0000	+4.88848015e+01	+2.59800979e+02	+8.41635719e-01	+1.04502030e+02	+1.40690309e+02
P17	104	18.01.2017	2939.0000	+4.93945200e+01	+2.69823420e+02	+8.45263960e-01	+1.03858652e+02	+1.40948176e+02
P17	105	18.02.2017	2970.0000	+4.70765025e+01	+2.65239248e+02	+8.49266319e-01	+1.05443834e+02	+1.41368638e+02
P17	106	20.03.2017	3000.0000	+4.65326443e+01	+2.69448056e+02	+8.52735802e-01	+1.05678659e+02	+1.41708322e+02
P17	107	20.04.2017	3031.0000	+4.66734214e+01	+2.77101459e+02	+8.55846070e-01	+1.05343595e+02	+1.41971759e+02
P17	108	20.05.2017	3061.0000	+4.48187578e+01	+2.73168522e+02	+8.59054872e-01	+1.06705046e+02	+1.42382743e+02
P17	109	19.06.2017	3091.0000	+4.44803712e+01	+2.77744259e+02	+8.61958500e-01	+1.06804467e+02	+1.42687576e+02
P17	110	20.07.2017	3122.0000	+4.36298415e+01	+2.79373888e+02	+8.64924651e-01	+1.07516355e+02	+1.43209556e+02
P17	111	19.08.2017	3152.0000	+4.16929658e+01	+2.73991994e+02	+8.67928564e-01	+1.09232008e+02	+1.43840652e+02
P17	112	19.09.2017	3183.0000	+4.09963239e+01	+2.76277046e+02	+8.70785487e-01	+1.09868314e+02	+1.44388095e+02
P17	113	19.10.2017	3213.0000	+4.06842688e+01	+2.80448031e+02	+8.73309945e-01	+1.10168609e+02	+1.44873416e+02
P17	114	19.11.2017	3244.0000	+3.88847147e+01	+2.74795255e+02	+8.76036985e-01	+1.11854117e+02	+1.45503822e+02
P17	115	19.12.2017	3274.0000	+3.93025946e+01	+2.83639125e+02	+8.78298182e-01	+1.11478694e+02	+1.45909837e+02
P17	116	19.01.2018	3305.0000	+3.80132992e+01	+2.80670401e+02	+8.80717780e-01	+1.12734605e+02	+1.46486302e+02
P17	117	18.02.2018	3335.0000	+3.84422868e+01	+2.89441153e+02	+8.82756242e-01	+1.12348848e+02	+1.46880290e+02
P17	118	20.03.2018	3365.0000	+3.73203700e+01	+2.86904480e+02	+8.84893555e-01	+1.13529033e+02	+1.47472532e+02
P17	119	20.04.2018	3396.0000	+3.50871492e+01	+2.76357281e+02	+8.87340579e-01	+1.15859222e+02	+1.48239196e+02
P17	120	20.05.2018	3426.0000	+3.58462587e+01	+2.88030381e+02	+8.89321259e-01	+1.15217272e+02	+1.48701312e+02
P17	121	20.06.2018	3457.0000	+3.53615281e+01	+2.89952472e+02	+8.91300319e-01	+1.15895686e+02	+1.49327001e+02
P17	122	20.07.2018	3487.0000	+3.19405425e+01	+2.67987517e+02	+8.93505988e-01	+1.19739498e+02	+1.50291639e+02
P17	123	20.08.2018	3518.0000	+3.28675421e+01	+2.81138378e+02	+8.95328272e-01	+1.19072936e+02	+1.50827389e+02
P17	124	19.09.2018	3548.0000	+3.24604724e+01	+2.82822218e+02	+8.97043278e-01	+1.19783517e+02	+1.51447879e+02
P17	125	19.10.2018	3578.0000	+3.31397002e+01	+2.93501950e+02	+8.98544169e-01	+1.19327909e+02	+1.51934127e+02
P17	126	19.11.2018	3609.0000	+3.09356344e+01	+2.79538896e+02	+9.00360154e-01	+1.22022142e+02	+1.52784310e+02
P17	127	19.12.2018	3639.0000	+3.07910232e+01	+2.83246697e+02	+9.01951195e-01	+1.22496773e+02	+1.53408559e+02
Объект	Шаг	Дата	Дней	"Дебит нефти, ст.м3/сут"	"Дебит воды, ст.м3/сут"	"Обводнённость, доля"	"Забойное давление, Бара"	"WBP9, Бара"
P18	2	02.01.2009	1.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.64583034e+02
P18	3	03.01.2009	2.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.64583034e+02
P18	4	08.01.2009	7.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.64583034e+02
P18	5	16.01.2009	15.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.64583034e+02
P18	6	31.01.2009	30.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.64583034e+02
P18	7	01.03.2009	59.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.64583034e+02
P18	8	01.04.2009	90.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.64583034e+02
P18	9	30.04.2009	119.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.64583034e+02
P18	10	30.05.2009	149.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.64558805e+02
P18	11	30.06.2009	180.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.64420641e+02
P18	12	29.07.2009	209.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.64200357e+02
P18	13	29.08.2009	240.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.63763492e+02
P18	14	28.09.2009	270.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.63084641e+02
P18	15	27.10.2009	299.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62072882e+02
P18	16	27.11.2009	330.0000	+3.12679671e+02	+2.98302912e+00	+9.45005260e-03	+1.47568109e+02	+1.55270006e+02
P18	17	26.12.2009	359.0000	+2.98329100e+02	+2.97749003e+00	+9.88192801e-03	+1.46109081e+02	+1.53552628e+02
P18	18	26.01.2010	390.0000	+3.00409860e+02	+3.35487015e+00	+1.10443044e-02	+1.44124833e+02	+1.51711964e+02
P18	19	25.02.2010	420.0000	+3.10690674e+02	+3.91467575e+00	+1.24431315e-02	+1.42063319e+02	+1.50010282e+02
P18	20	26.03.2010	449.0000	+3.07418605e+02	+4.39629484e+00	+1.40990531e-02	+1.40475250e+02	+1.48445791e+02
P18	21	26.04.2010	480.0000	+3.15303910e+02	+5.24327017e+00	+1.63572494e-02	+1.38090282e+02	+1.46411307e+02
P18	22	25.05.2010	509.0000	+3.07417701e+02	+5.91882930e+00	+1.88896880e-02	+1.36229354e+02	+1.44501106e+02
P18	23	24.06.2010	539.0000	+3.05673278e+02	+6.90800230e+00	+2.20998593e-02	+1.34078425e+02	+1.42488388e+02
P18	24	25.07.2010	570.0000	+3.05628771e+02	+8.18475891e+00	+2.60815998e-02	+1.31745327e+02	+1.40379969e+02
P18	25	30.07.2010	575.0000	+2.98973431e+02	+8.21615858e+00	+2.67462142e-02	+1.31583024e+02	+1.40070844e+02
P18	26	09.08.2010	585.0000	+3.07110801e+02	+8.90964912e+00	+2.81932676e-02	+1.30496250e+02	+1.39293677e+02
P18	27	23.08.2010	599.0000	+3.03576615e+02	+9.51982533e+00	+3.04054091e-02	+1.29429830e+02	+1.38254903e+02
P18	28	23.09.2010	630.0000	+3.12097881e+02	+1.30698386e+01	+4.01941455e-02	+1.26477403e+02	+1.35829086e+02
P18	29	23.10.2010	660.0000	+3.03308031e+02	+1.62565294e+01	+5.08708769e-02	+1.24609364e+02	+1.34031112e+02
P18	30	21.11.2010	689.0000	+2.95904430e+02	+1.98425402e+01	+6.28431692e-02	+1.23148686e+02	+1.32737979e+02
P18	31	22.12.2010	720.0000	+2.87629882e+02	+2.43742278e+01	+7.81214958e-02	+1.21809335e+02	+1.31675621e+02
P18	32	20.01.2011	749.0000	+2.86025071e+02	+3.08619293e+01	+9.73909604e-02	+1.20419848e+02	+1.30822947e+02
P18	33	20.02.2011	780.0000	+2.77293548e+02	+3.89256522e+01	+1.23097055e-01	+1.19237311e+02	+1.30072209e+02
P18	34	22.03.2011	810.0000	+2.68870531e+02	+4.97257189e+01	+1.56077540e-01	+1.18147483e+02	+1.29520604e+02
P18	35	20.04.2011	839.0000	+2.61756570e+02	+6.22997403e+01	+1.92249737e-01	+1.17266958e+02	+1.29177112e+02
P18	36	21.05.2011	870.0000	+2.45218363e+02	+7.47961665e+01	+2.33727408e-01	+1.16894038e+02	+1.29101980e+02
P18	37	20.06.2011	900.0000	+2.30176748e+02	+8.79743016e+01	+2.76517401e-01	+1.16534556e+02	+1.29166105e+02
P18	38	20.07.2011	930.0000	+2.16080645e+02	+1.03716055e+02	+3.24318717e-01	+1.16173818e+02	+1.29278469e+02
P18	39	20.08.2011	961.0000	+2.00021556e+02	+1.19977074e+02	+3.74929962e-01	+1.15978759e+02	+1.29494159e+02
P18	40	19.09.2011	991.0000	+1.85544518e+02	+1.35602092e+02	+4.22243572e-01	+1.16174321e+02	+1.29710846e+02
P18	41	20.10.2011	1022.0000	+1.70248877e+02	+1.48816423e+02	+4.66413686e-01	+1.16636767e+02	+1.29991078e+02
P18	42	19.11.2011	1052.0000	+1.55223684e+02	+1.58494446e+02	+5.05212898e-01	+1.17291238e+02	+1.30334371e+02
P18	43	20.12.2011	1083.0000	+1.40732842e+02	+1.66555328e+02	+5.42016725e-01	+1.18062121e+02	+1.30707965e+02
P18	44	19.01.2012	1113.0000	+1.33767017e+02	+1.80337483e+02	+5.74132121e-01	+1.18181371e+02	+1.30953722e+02
P18	45	18.02.2012	1143.0000	+1.25668570e+02	+1.90770050e+02	+6.02865890e-01	+1.18552948e+02	+1.31276942e+02
P18	46	20.03.2012	1174.0000	+1.17972453e+02	+2.00204037e+02	+6.29223224e-01	+1.18978093e+02	+1.31632748e+02
P18	47	19.04.2012	1204.0000	+1.10262150e+02	+2.06610540e+02	+6.52030128e-01	+1.19515223e+02	+1.31991347e+02
P18	48	20.05.2012	1235.0000	+1.02782694e+02	+2.11070586e+02	+6.72513557e-01	+1.20287687e+02	+1.32379750e+02
P18	49	19.06.2012	1265.0000	+1.02029573e+02	+2.26690207e+02	+6.89615353e-01	+1.20205890e+02	+1.32605172e+02
P18	50	20.07.2012	1296.0000	+9.44088774e+01	+2.26820413e+02	+7.06101279e-01	+1.21211964e+02	+1.33044215e+02
P18	51	19.08.2012	1326.0000	+8.87023968e+01	+2.28473983e+02	+7.20337319e-01	+1.21989414e+02	+1.33425929e+02
P18	52	18.09.2012	1356.0000	+8.59234056e+01	+2.35848074e+02	+7.32967615e-01	+1.22383455e+02	+1.33758257e+02
P18	53	19.10.2012	1387.0000	+7.98282417e+01	+2.33401758e+02	+7.45144968e-01	+1.23315863e+02	+1.34178562e+02
P18	54	18.11.2012	1417.0000	+7.61895443e+01	+2.35539496e+02	+7.55590482e-01	+1.23936257e+02	+1.34563453e+02
P18	55	19.12.2012	1448.0000	+7.08105843e+01	+2.31376866e+02	+7.65673312e-01	+1.24875035e+02	+1.35009543e+02
P18	56	18.01.2013	1478.0000	+7.04376759e+01	+2.41369274e+02	+7.74098442e-01	+1.24972956e+02	+1.35275617e+02
P18	57	18.02.2013	1509.0000	+7.24805861e+01	+2.59838954e+02	+7.81894901e-01	+1.24635179e+02	+1.35457957e+02
P18	58	20.03.2013	1539.0000	+6.72997722e+01	+2.52886478e+02	+7.89810549e-01	+1.25601589e+02	+1.35893298e+02
P18	59	20.04.2013	1570.0000	+6.37848542e+01	+2.50631286e+02	+7.97132379e-01	+1.26344498e+02	+1.36320786e+02
P18	60	20.05.2013	1600.0000	+6.22268995e+01	+2.54550391e+02	+8.03562624e-01	+1.26716721e+02	+1.36649376e+02
P18	61	19.06.2013	1630.0000	+5.91128281e+01	+2.51711502e+02	+8.09819173e-01	+1.27395749e+02	+1.37034034e+02
P18	62	20.07.2013	1661.0000	+5.81845090e+01	+2.57230151e+02	+8.15530106e-01	+1.27691324e+02	+1.37365936e+02
P18	63	19.08.2013	1691.0000	+5.72243205e+01	+2.62111280e+02	+8.20801939e-01	+1.27966773e+02	+1.37664033e+02
P18	64	19.09.2013	1722.0000	+5.43197118e+01	+2.58333118e+02	+8.26261890e-01	+1.28665187e+02	+1.38066320e+02
P18	65	19.10.2013	1752.0000	+5.27522613e+01	+2.59417209e+02	+8.31014028e-01	+1.29140664e+02	+1.38442372e+02
P18	66	19.11.2013	1783.0000	+5.32615377e+01	+2.70142872e+02	+8.35309798e-01	+1.29155533e+02	+1.38704659e+02
P18	67	19.12.2013	1813.0000	+5.04091154e+01	+2.64390215e+02	+8.39869051e-01	+1.29892840e+02	+1.39110422e+02
P18	68	19.01.2014	1844.0000	+5.06949606e+01	+2.73707969e+02	+8.43728413e-01	+1.29969114e+02	+1.39389091e+02
P18	69	18.02.2014	1874.0000	+4.84565235e+01	+2.69934617e+02	+8.47808191e-01	+1.30556418e+02	+1.39731364e+02
P18	70	20.03.2014	1904.0000	+4.73848070e+01	+2.71648693e+02	+8.51473883e-01	+1.30931538e+02	+1.40057742e+02
P18	71	20.04.2014	1935.0000	+4.73315406e+01	+2.78788589e+02	+8.54864707e-01	+1.31103601e+02	+1.40363338e+02
P18	72	20.05.2014	1965.0000	+4.53821582e+01	+2.75126862e+02	+8.58405987e-01	+1.31705387e+02	+1.40734238e+02
P18	73	20.06.2014	1996.0000	+4.34381387e+01	+2.71122691e+02	+8.61908621e-01	+1.32323627e+02	+1.41115218e+02
P18	74	20.07.2014	2026.0000	+4.27610394e+01	+2.73823861e+02	+8.64930262e-01	+1.32641470e+02	+1.41424934e+02
P18	75	20.08.2014	2057.0000	+4.17818930e+01	+2.74512037e+02	+8.67901692e-01	+1.33082537e+02	+1.41795114e+02
P18	76	19.09.2014	2087.0000	+4.17361056e+01	+2.80575974e+02	+8.70510266e-01	+1.33263057e+02	+1.42081509e+02
P18	77	19.10.2014	2117.0000	+3.97604502e+01	+2.74439450e+02	+8.73454924e-01	+1.33917357e+02	+1.42457496e+02
P18	78	19.11.2014	2148.0000	+3.83311193e+01	+2.71186231e+02	+8.76158415e-01	+1.34482961e+02	+1.42832745e+02
P18	79	19.12.2014	2178.0000	+3.66774386e+01	+2.65583151e+02	+8.78656233e-01	+1.35140767e+02	+1.43230203e+02
P18	80	19.01.2015	2209.0000	+3.84195612e+01	+2.82793829e+02	+8.80392404e-01	+1.34895439e+02	+1.43424487e+02
P18	81	18.02.2015	2239.0000	+3.78927558e+01	+2.84613304e+02	+8.82505291e-01	+1.35263968e+02	+1.43764114e+02
P18	82	21.03.2015	2270.0000	+3.76103772e+01	+2.88248993e+02	+8.84580955e-01	+1.35575503e+02	+1.44099565e+02
P18	83	20.04.2015	2300.0000	+3.66700448e+01	+2.87036465e+02	+8.86718235e-01	+1.36022621e+02	+1.44429939e+02
P18	84	21.05.2015	2331.0000	+3.45257610e+01	+2.76936159e+02	+8.89149335e-01	+1.36811987e+02	+1.44842944e+02
P18	85	20.06.2015	2361.0000	+3.43326585e+01	+2.80667011e+02	+8.91007319e-01	+1.37063161e+02	+1.45131122e+02
P18	86	20.07.2015	2391.0000	+3.38080906e+01	+2.81743309e+02	+8.92860274e-01	+1.37419993e+02	+1.45449985e+02
P18	87	20.08.2015	2422.0000	+3.38791112e+01	+2.87534619e+02	+8.94593454e-01	+1.37605804e+02	+1.45731667e+02
P18	88	19.09.2015	2452.0000	+3.23523350e+01	+2.80459495e+02	+8.96575731e-01	+1.38249021e+02	+1.46107860e+02
P18	89	20.10.2015	2483.0000	+3.12005039e+01	+2.76004986e+02	+8.98437675e-01	+1.38836722e+02	+1.46506309e+02
P18	90	19.11.2015	2513.0000	+3.05722782e+01	+2.75572682e+02	+9.00137901e-01	+1.39211216e+02	+1.46803708e+02
P18	91	20.12.2015	2544.0000	+3.17430335e+01	+2.90138157e+02	+9.01382763e-01	+1.39111970e+02	+1.47043078e+02
P18	92	19.01.2016	2574.0000	+2.94706665e+01	+2.75484973e+02	+9.03360808e-01	+1.39991937e+02	+1.47457232e+02
P18	93	18.02.2016	2604.0000	+2.99432773e+01	+2.84108753e+02	+9.04655043e-01	+1.40084887e+02	+1.47726011e+02
P18	94	20.03.2016	2635.0000	+2.93790855e+01	+2.83916105e+02	+9.06225546e-01	+1.40477611e+02	+1.48052825e+02
P18	95	19.04.2016	2665.0000	+2.97265763e+01	+2.91642634e+02	+9.07500235e-01	+1.40595563e+02	+1.48320489e+02
P18	96	20.05.2016	2696.0000	+2.92424607e+01	+2.92024989e+02	+9.08977829e-01	+1.40958248e+02	+1.48634403e+02
P18	97	19.06.2016	2726.0000	+2.88026242e+01	+2.92584076e+02	+9.10380161e-01	+1.41309648e+02	+1.48944904e+02
P18	98	20.07.2016	2757.0000	+2.79396627e+01	+2.89068177e+02	+9.11864442e-01	+1.41825375e+02	+1.49312842e+02
P18	99	19.08.2016	2787.0000	+2.79332270e+01	+2.93626783e+02	+9.13132149e-01	+1.42014590e+02	+1.49567973e+02
P18	100	18.09.2016	2817.0000	+2.79258341e+01	+2.98145006e+02	+9.14356543e-01	+1.42248798e+02	+1.49867763e+02
P18	101	19.10.2016	2848.0000	+2.66071253e+01	+2.89546885e+02	+9.15841253e-01	+1.42918290e+02	+1.50264813e+02
P18	102	18.11.2016	2878.0000	+2.59608605e+01	+2.87221439e+02	+9.17106233e-01	+1.43388361e+02	+1.50628521e+02
P18	103	19.12.2016	2909.0000	+2.54782521e+01	+2.86509958e+02	+9.18335850e-01	+1.43814775e+02	+1.50990420e+02
P18	104	18.01.2017	2939.0000	+2.64717996e+01	+3.01125440e+02	+9.19194070e-01	+1.43718940e+02	+1.51217628e+02
P18	105	18.02.2017	2970.0000	+2.64859695e+01	+3.05739760e+02	+9.20277188e-01	+1.43928460e+02	+1.51495195e+02
P18	106	20.03.2017	3000.0000	+2.50379369e+01	+2.94157743e+02	+9.21559287e-01	+1.44662614e+02	+1.51896271e+02
P18	107	20.04.2017	3031.0000	+2.53199528e+01	+3.01563377e+02	+9.22541315e-01	+1.44777650e+02	+1.52149763e+02
P18	108	20.05.2017	3061.0000	+2.42926336e+01	+2.94044446e+02	+9.23688960e-01	+1.45385999e+02	+1.52531812e+02
P18	109	19.06.2017	3091.0000	+2.41442524e+01	+2.96382258e+02	+9.24673150e-01	+1.45665758e+02	+1.52827967e+02
P18	110	20.07.2017	3122.0000	+2.40637500e+01	+2.99878080e+02	+9.25715830e-01	+1.46008140e+02	+1.53213024e+02
P18	111	19.08.2017	3152.0000	+2.40750388e+01	+3.04244061e+02	+9.26671830e-01	+1.46362871e+02	+1.53632772e+02
P18	112	19.09.2017	3183.0000	+2.28161251e+01	+2.93372865e+02	+9.27840229e-01	+1.47219343e+02	+1.54187356e+02
P18	113	19.10.2017	3213.0000	+2.21741970e+01	+2.89402203e+02	+9.28832232e-01	+1.47849448e+02	+1.54685553e+02
P18	114	19.11.2017	3244.0000	+2.31118233e+01	+3.05183427e+02	+9.29600494e-01	+1.47884599e+02	+1.55057173e+02
